2018-11-29 20:53:54 Jepsen starting etcd :--log-output :stderr :--name ec2-107-23-238-236.compute-1.amazonaws.com :--listen-peer-urls http://ec2-107-23-238-236.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-107-23-238-236.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-107-23-238-236.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-107-23-238-236.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 20:53:54.775248 I | etcdmain: etcd Version: 3.1.5
2018-11-29 20:53:54.775287 I | etcdmain: Git SHA: 20490ca
2018-11-29 20:53:54.775293 I | etcdmain: Go Version: go1.7.5
2018-11-29 20:53:54.775300 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 20:53:54.775305 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 20:53:54.775314 W | etcdmain: no data-dir provided, using default data-dir ./ec2-107-23-238-236.compute-1.amazonaws.com.etcd
2018-11-29 20:53:54.775330 W | embed: expected IP in URL for binding (http://ec2-107-23-238-236.compute-1.amazonaws.com:2380)
2018-11-29 20:53:54.775337 W | embed: expected IP in URL for binding (http://ec2-107-23-238-236.compute-1.amazonaws.com:2379)
2018-11-29 20:53:54.777486 I | embed: listening for peers on http://ec2-107-23-238-236.compute-1.amazonaws.com:2380
2018-11-29 20:53:54.777942 I | embed: listening for client requests on ec2-107-23-238-236.compute-1.amazonaws.com:2379
2018-11-29 20:53:54.781794 I | pkg/netutil: resolving ec2-107-23-238-236.compute-1.amazonaws.com:2380 to 172.31.24.89:2380
2018-11-29 20:53:54.782217 I | pkg/netutil: resolving ec2-107-23-238-236.compute-1.amazonaws.com:2380 to 172.31.24.89:2380
2018-11-29 20:53:58.783234 I | etcdserver: name = ec2-107-23-238-236.compute-1.amazonaws.com
2018-11-29 20:53:58.783271 I | etcdserver: data dir = ec2-107-23-238-236.compute-1.amazonaws.com.etcd
2018-11-29 20:53:58.783280 I | etcdserver: member dir = ec2-107-23-238-236.compute-1.amazonaws.com.etcd/member
2018-11-29 20:53:58.783286 I | etcdserver: heartbeat = 100ms
2018-11-29 20:53:58.783292 I | etcdserver: election = 1000ms
2018-11-29 20:53:58.783297 I | etcdserver: snapshot count = 10000
2018-11-29 20:53:58.783313 I | etcdserver: advertise client URLs = http://ec2-107-23-238-236.compute-1.amazonaws.com:2379
2018-11-29 20:53:58.783324 I | etcdserver: initial advertise peer URLs = http://ec2-107-23-238-236.compute-1.amazonaws.com:2380
2018-11-29 20:53:58.783350 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 20:53:58.787487 I | etcdserver: starting member 2d508dd0aa9ee691 in cluster d4e906640f16da25
2018-11-29 20:53:58.787517 I | raft: 2d508dd0aa9ee691 became follower at term 0
2018-11-29 20:53:58.787534 I | raft: newRaft 2d508dd0aa9ee691 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 20:53:58.787540 I | raft: 2d508dd0aa9ee691 became follower at term 1
2018-11-29 20:53:58.797576 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 20:53:58.797630 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 20:53:58.800046 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 20:53:58.802366 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 20:53:58.802390 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 20:53:58.802423 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 20:53:58.802540 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 20:53:58.802572 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 20:53:58.802590 I | rafthttp: starting peer a00c92baa5af8639...
2018-11-29 20:53:58.802609 I | rafthttp: started HTTP pipelining with peer a00c92baa5af8639
