2018-11-29 00:30:42 Jepsen starting etcd :--log-output :stderr :--name ec2-18-234-71-213.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 00:30:42.123960 I | etcdmain: etcd Version: 3.1.5
2018-11-29 00:30:42.123990 I | etcdmain: Git SHA: 20490ca
2018-11-29 00:30:42.123995 I | etcdmain: Go Version: go1.7.5
2018-11-29 00:30:42.124000 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 00:30:42.124006 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 00:30:42.124014 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-234-71-213.compute-1.amazonaws.com.etcd
2018-11-29 00:30:42.124026 W | embed: expected IP in URL for binding (http://ec2-18-234-71-213.compute-1.amazonaws.com:2380)
2018-11-29 00:30:42.124033 W | embed: expected IP in URL for binding (http://ec2-18-234-71-213.compute-1.amazonaws.com:2379)
2018-11-29 00:30:42.126029 I | embed: listening for peers on http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 00:30:42.126529 I | embed: listening for client requests on ec2-18-234-71-213.compute-1.amazonaws.com:2379
2018-11-29 00:30:43.126878 W | etcdserver: another etcd process is running with the same data dir and holding the file lock.
2018-11-29 00:30:43.387607 W | etcdserver: waiting for it to exit before starting...
2018-11-29 00:30:43.389082 I | pkg/netutil: resolving ec2-18-234-71-213.compute-1.amazonaws.com:2380 to 172.31.20.192:2380
2018-11-29 00:30:43.389504 I | pkg/netutil: resolving ec2-18-234-71-213.compute-1.amazonaws.com:2380 to 172.31.20.192:2380
2018-11-29 00:30:46.160865 I | etcdserver: name = ec2-18-234-71-213.compute-1.amazonaws.com
2018-11-29 00:30:46.160894 I | etcdserver: data dir = ec2-18-234-71-213.compute-1.amazonaws.com.etcd
2018-11-29 00:30:46.160902 I | etcdserver: member dir = ec2-18-234-71-213.compute-1.amazonaws.com.etcd/member
2018-11-29 00:30:46.160908 I | etcdserver: heartbeat = 100ms
2018-11-29 00:30:46.160913 I | etcdserver: election = 1000ms
2018-11-29 00:30:46.160918 I | etcdserver: snapshot count = 10000
2018-11-29 00:30:46.160929 I | etcdserver: advertise client URLs = http://ec2-18-234-71-213.compute-1.amazonaws.com:2379
2018-11-29 00:30:46.160936 I | etcdserver: initial advertise peer URLs = http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 00:30:46.160955 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 00:30:46.165443 I | etcdserver: starting member b230326f6c733c35 in cluster d4e906640f16da25
2018-11-29 00:30:46.165477 I | raft: b230326f6c733c35 became follower at term 0
2018-11-29 00:30:46.165489 I | raft: newRaft b230326f6c733c35 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 00:30:46.165495 I | raft: b230326f6c733c35 became follower at term 1
2018-11-29 00:30:46.177395 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 00:30:46.177449 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 00:30:46.180000 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 00:30:46.182225 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 00:30:46.182258 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 00:30:46.182278 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 00:30:46.182298 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 00:30:46.182337 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 00:30:46.182454 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 00:30:46.182469 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 00:30:46.183317 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 00:30:46.186195 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 00:30:46.186208 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 00:30:46.186226 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 00:30:46.186242 I | rafthttp: starting peer a00c92baa5af8639...
2018-11-29 00:30:46.186270 I | rafthttp: started HTTP pipelining with peer a00c92baa5af8639
2018-11-29 00:30:46.187585 I | rafthttp: started peer a00c92baa5af8639
2018-11-29 00:30:46.187607 I | rafthttp: added peer a00c92baa5af8639
2018-11-29 00:30:46.187622 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 00:30:46.187642 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 00:30:46.187816 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 00:30:46.188368 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 00:30:46.189047 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 00:30:46.189145 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 00:30:46.189280 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 00:30:46.189706 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 00:30:46.189861 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 00:30:46.190433 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 00:30:46.190761 I | rafthttp: started peer cecac79a73f45067
2018-11-29 00:30:46.190785 I | rafthttp: added peer cecac79a73f45067
2018-11-29 00:30:46.190801 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 00:30:46.191167 I | rafthttp: started streaming with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 00:30:46.191366 I | rafthttp: started streaming with peer cecac79a73f45067 (stream Message reader)
2018-11-29 00:30:46.192226 I | rafthttp: peer 3474e3739df12d31 became active
2018-11-29 00:30:46.192249 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message writer)
2018-11-29 00:30:46.194003 I | rafthttp: peer cecac79a73f45067 became active
2018-11-29 00:30:46.194023 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 writer)
2018-11-29 00:30:46.194165 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message writer)
2018-11-29 00:30:46.194329 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 00:30:46.194345 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 00:30:46.194485 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 00:30:46.194629 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 writer)
2018-11-29 00:30:46.194753 I | etcdserver/membership: added member 2d508dd0aa9ee691 [http://ec2-107-23-238-236.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:30:46.194861 I | etcdserver/membership: added member 3474e3739df12d31 [http://ec2-35-174-16-155.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:30:46.194978 I | etcdserver/membership: added member a00c92baa5af8639 [http://ec2-18-212-141-207.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:30:46.195076 I | etcdserver/membership: added member b230326f6c733c35 [http://ec2-18-234-71-213.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:30:46.195203 I | etcdserver/membership: added member cecac79a73f45067 [http://ec2-18-232-141-137.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:30:46.195675 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 00:30:46.196015 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 00:30:46.197282 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 00:30:46.197364 I | rafthttp: peer a00c92baa5af8639 became active
2018-11-29 00:30:46.197379 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 00:30:46.197419 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 00:30:46.197493 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message reader)
2018-11-29 00:30:46.200194 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 00:30:46.200266 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 00:30:46.205777 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 writer)
2018-11-29 00:30:46.205885 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message writer)
2018-11-29 00:30:46.339765 I | raft: b230326f6c733c35 [term: 1] received a MsgVote message with higher term from 3474e3739df12d31 [term: 2]
2018-11-29 00:30:46.339816 I | raft: b230326f6c733c35 became follower at term 2
2018-11-29 00:30:46.339828 I | raft: b230326f6c733c35 [logterm: 1, index: 5, vote: 0] cast MsgVote for 3474e3739df12d31 [logterm: 1, index: 5] at term 2
2018-11-29 00:30:46.341318 I | raft: raft.node: b230326f6c733c35 elected leader 3474e3739df12d31 at term 2
2018-11-29 00:30:46.345264 I | etcdserver: published {Name:ec2-18-234-71-213.compute-1.amazonaws.com ClientURLs:[http://ec2-18-234-71-213.compute-1.amazonaws.com:2379]} to cluster d4e906640f16da25
2018-11-29 00:30:46.345354 E | etcdmain: forgot to set Type=notify in systemd service file?
2018-11-29 00:30:46.345369 I | embed: ready to serve client requests
2018-11-29 00:30:46.345667 N | embed: serving insecure client requests on 172.31.20.192:2379, this is strongly discouraged!
2018-11-29 00:30:46.352453 N | etcdserver/membership: set the initial cluster version to 3.1
2018-11-29 00:30:46.352496 I | etcdserver/api: enabled capabilities for version 3.1
