2018-11-29 22:10:57 Jepsen starting etcd :--log-output :stderr :--name ec2-18-232-141-137.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 22:10:57.154947 I | etcdmain: etcd Version: 3.1.5
2018-11-29 22:11:01.570315 I | raft: cecac79a73f45067 [quorum:3] has received 1 MsgVoteResp votes and 2 vote rejections
2018-11-29 22:11:01.570502 I | raft: cecac79a73f45067 received MsgVoteResp rejection from b230326f6c733c35 at term 2
2018-11-29 22:11:01.570514 I | raft: cecac79a73f45067 [quorum:3] has received 1 MsgVoteResp votes and 3 vote rejections
2018-11-29 22:11:01.570525 I | raft: cecac79a73f45067 became follower at term 2
2018-11-29 22:11:01.570815 I | raft: raft.node: cecac79a73f45067 elected leader a00c92baa5af8639 at term 2
2018-11-29 22:11:01.574643 I | embed: ready to serve client requests
2018-11-29 22:11:01.574707 E | etcdmain: forgot to set Type=notify in systemd service file?
2018-11-29 22:11:01.574732 I | etcdserver: published {Name:ec2-18-232-141-137.compute-1.amazonaws.com ClientURLs:[http://ec2-18-232-141-137.compute-1.amazonaws.com:2379]} to cluster d4e906640f16da25
2018-11-29 22:11:01.574887 N | embed: serving insecure client requests on 172.31.22.103:2379, this is strongly discouraged!
2018-11-29 22:11:01.581299 N | etcdserver/membership: set the initial cluster version to 3.1
2018-11-29 22:11:01.581339 I | etcdserver/api: enabled capabilities for version 3.1
2018-11-29 22:11:14.571260 I | raft: cecac79a73f45067 [term: 2] received a MsgVote message with higher term from 3474e3739df12d31 [term: 3]
2018-11-29 22:11:14.571308 I | raft: cecac79a73f45067 became follower at term 3
2018-11-29 22:11:14.571321 I | raft: cecac79a73f45067 [logterm: 2, index: 35, vote: 0] cast MsgVote for 3474e3739df12d31 [logterm: 2, index: 35] at term 3
2018-11-29 22:11:14.571329 I | raft: raft.node: cecac79a73f45067 lost leader a00c92baa5af8639 at term 3
2018-11-29 22:11:16.168264 I | raft: cecac79a73f45067 is starting a new election at term 3
2018-11-29 22:11:16.168307 I | raft: cecac79a73f45067 became candidate at term 4
2018-11-29 22:11:16.168319 I | raft: cecac79a73f45067 received MsgVoteResp from cecac79a73f45067 at term 4
2018-11-29 22:11:16.168330 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to 2d508dd0aa9ee691 at term 4
2018-11-29 22:11:16.168351 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to 3474e3739df12d31 at term 4
2018-11-29 22:11:16.168359 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to a00c92baa5af8639 at term 4
2018-11-29 22:11:16.168371 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to b230326f6c733c35 at term 4
2018-11-29 22:11:16.170773 I | raft: cecac79a73f45067 received MsgVoteResp from 3474e3739df12d31 at term 4
2018-11-29 22:11:16.170792 I | raft: cecac79a73f45067 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2018-11-29 22:11:16.190322 W | rafthttp: lost the TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 22:11:16.190346 E | rafthttp: failed to read 2d508dd0aa9ee691 on stream MsgApp v2 (read tcp 172.31.22.103:13789->172.31.24.89:2380: i/o timeout)
2018-11-29 22:11:16.190353 I | rafthttp: peer 2d508dd0aa9ee691 became inactive
2018-11-29 22:11:16.193054 W | rafthttp: lost the TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 22:11:16.197240 W | rafthttp: lost the TCP streaming connection with peer b230326f6c733c35 (stream Message reader)
2018-11-29 22:11:16.197262 E | rafthttp: failed to read b230326f6c733c35 on stream Message (read tcp 172.31.22.103:42664->172.31.20.192:2380: i/o timeout)
2018-11-29 22:11:16.197269 I | rafthttp: peer b230326f6c733c35 became inactive
2018-11-29 22:11:16.197277 W | rafthttp: lost the TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 22:11:17.168254 I | raft: cecac79a73f45067 is starting a new election at term 4
2018-11-29 22:11:17.168295 I | raft: cecac79a73f45067 became candidate at term 5
2018-11-29 22:11:17.168310 I | raft: cecac79a73f45067 received MsgVoteResp from cecac79a73f45067 at term 5
2018-11-29 22:11:17.168321 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to b230326f6c733c35 at term 5
2018-11-29 22:11:17.168330 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to 2d508dd0aa9ee691 at term 5
2018-11-29 22:11:17.168347 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to 3474e3739df12d31 at term 5
2018-11-29 22:11:17.168355 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to a00c92baa5af8639 at term 5
2018-11-29 22:11:17.170712 I | raft: cecac79a73f45067 received MsgVoteResp from 3474e3739df12d31 at term 5
2018-11-29 22:11:17.170727 I | raft: cecac79a73f45067 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2018-11-29 22:11:17.735825 W | rafthttp: lost the TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 22:11:17.735870 E | rafthttp: failed to read a00c92baa5af8639 on stream MsgApp v2 (read tcp 172.31.22.103:38863->172.31.16.109:2380: i/o timeout)
2018-11-29 22:11:17.735903 I | rafthttp: peer a00c92baa5af8639 became inactive
2018-11-29 22:11:17.768487 W | rafthttp: lost the TCP streaming connection with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 22:11:18.580788 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 22:11:18.580830 W | rafthttp: closed an existing TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 22:11:18.580838 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 22:11:18.580892 W | rafthttp: closed an existing TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 22:11:18.580909 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 22:11:18.584900 I | rafthttp: peer a00c92baa5af8639 became active
2018-11-29 22:11:18.584916 W | rafthttp: closed an existing TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 writer)
2018-11-29 22:11:18.584923 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 writer)
2018-11-29 22:11:18.588115 I | rafthttp: peer b230326f6c733c35 became active
2018-11-29 22:11:18.588129 W | rafthttp: closed an existing TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 writer)
2018-11-29 22:11:18.588139 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 writer)
2018-11-29 22:11:18.591872 W | rafthttp: closed an existing TCP streaming connection with peer b230326f6c733c35 (stream Message writer)
2018-11-29 22:11:18.591884 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message writer)
2018-11-29 22:11:18.592894 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 22:11:18.593118 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 22:11:18.597202 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 22:11:18.597377 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message reader)
2018-11-29 22:11:18.671074 I | raft: cecac79a73f45067 [term: 5] received a MsgVote message with higher term from 3474e3739df12d31 [term: 6]
2018-11-29 22:11:18.671112 I | raft: cecac79a73f45067 became follower at term 6
2018-11-29 22:11:18.671124 I | raft: cecac79a73f45067 [logterm: 2, index: 35, vote: 0] cast MsgVote for 3474e3739df12d31 [logterm: 2, index: 35] at term 6
2018-11-29 22:11:18.769052 W | rafthttp: closed an existing TCP streaming connection with peer a00c92baa5af8639 (stream Message writer)
2018-11-29 22:11:18.769080 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message writer)
2018-11-29 22:11:18.836972 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 22:11:18.868871 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 22:11:20.079877 E | etcdserver/api/v2http: got unexpected response error (etcdserver: request timed out)
2018-11-29 22:11:20.468284 I | raft: cecac79a73f45067 is starting a new election at term 6
2018-11-29 22:11:20.468325 I | raft: cecac79a73f45067 became candidate at term 7
2018-11-29 22:11:20.468349 I | raft: cecac79a73f45067 received MsgVoteResp from cecac79a73f45067 at term 7
2018-11-29 22:11:20.468360 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to b230326f6c733c35 at term 7
2018-11-29 22:11:20.468370 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to 2d508dd0aa9ee691 at term 7
2018-11-29 22:11:20.468379 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to 3474e3739df12d31 at term 7
2018-11-29 22:11:20.468389 I | raft: cecac79a73f45067 [logterm: 2, index: 35] sent MsgVote request to a00c92baa5af8639 at term 7
2018-11-29 22:11:20.470476 I | raft: cecac79a73f45067 received MsgVoteResp rejection from a00c92baa5af8639 at term 7
2018-11-29 22:11:20.470492 I | raft: cecac79a73f45067 [quorum:3] has received 1 MsgVoteResp votes and 1 vote rejections
2018-11-29 22:11:20.470508 I | raft: cecac79a73f45067 received MsgVoteResp rejection from 2d508dd0aa9ee691 at term 7
2018-11-29 22:11:20.470516 I | raft: cecac79a73f45067 [quorum:3] has received 1 MsgVoteResp votes and 2 vote rejections
2018-11-29 22:11:20.470747 I | raft: cecac79a73f45067 received MsgVoteResp from 3474e3739df12d31 at term 7
2018-11-29 22:11:20.470784 I | raft: cecac79a73f45067 [quorum:3] has received 2 MsgVoteResp votes and 2 vote rejections
2018-11-29 22:11:20.470803 I | raft: cecac79a73f45067 received MsgVoteResp rejection from b230326f6c733c35 at term 7
2018-11-29 22:11:20.470811 I | raft: cecac79a73f45067 [quorum:3] has received 2 MsgVoteResp votes and 3 vote rejections
2018-11-29 22:11:20.470831 I | raft: cecac79a73f45067 became follower at term 7
2018-11-29 22:11:21.571753 I | raft: cecac79a73f45067 [term: 7] received a MsgVote message with higher term from 3474e3739df12d31 [term: 8]
2018-11-29 22:11:21.571794 I | raft: cecac79a73f45067 became follower at term 8
2018-11-29 22:11:21.571813 I | raft: cecac79a73f45067 [logterm: 2, index: 35, vote: 0] cast MsgVote for 3474e3739df12d31 [logterm: 2, index: 35] at term 8
2018-11-29 22:11:22.672257 I | raft: cecac79a73f45067 [term: 8] received a MsgVote message with higher term from b230326f6c733c35 [term: 9]
2018-11-29 22:11:22.672298 I | raft: cecac79a73f45067 became follower at term 9
2018-11-29 22:11:22.672321 I | raft: cecac79a73f45067 [logterm: 2, index: 35, vote: 0] cast MsgVote for b230326f6c733c35 [logterm: 2, index: 54] at term 9
2018-11-29 22:11:22.674085 I | raft: raft.node: cecac79a73f45067 elected leader b230326f6c733c35 at term 9
2018-11-29 22:11:24.468296 I | raft: cecac79a73f45067 is starting a new election at term 9
2018-11-29 22:11:24.468327 I | raft: cecac79a73f45067 became candidate at term 10
2018-11-29 22:11:24.468338 I | raft: cecac79a73f45067 received MsgVoteResp from cecac79a73f45067 at term 10
2018-11-29 22:11:24.468374 I | raft: cecac79a73f45067 [logterm: 9, index: 60] sent MsgVote request to a00c92baa5af8639 at term 10
2018-11-29 22:11:24.468386 I | raft: cecac79a73f45067 [logterm: 9, index: 60] sent MsgVote request to b230326f6c733c35 at term 10
2018-11-29 22:11:24.468395 I | raft: cecac79a73f45067 [logterm: 9, index: 60] sent MsgVote request to 2d508dd0aa9ee691 at term 10
2018-11-29 22:11:24.468407 I | raft: cecac79a73f45067 [logterm: 9, index: 60] sent MsgVote request to 3474e3739df12d31 at term 10
2018-11-29 22:11:24.468415 I | raft: raft.node: cecac79a73f45067 lost leader b230326f6c733c35 at term 10
2018-11-29 22:11:24.470471 I | raft: cecac79a73f45067 received MsgVoteResp from a00c92baa5af8639 at term 10
2018-11-29 22:11:24.470491 I | raft: cecac79a73f45067 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2018-11-29 22:11:25.669132 I | raft: cecac79a73f45067 [term: 10] received a MsgVote message with higher term from a00c92baa5af8639 [term: 11]
2018-11-29 22:11:25.669198 I | raft: cecac79a73f45067 became follower at term 11
2018-11-29 22:11:25.669213 I | raft: cecac79a73f45067 [logterm: 9, index: 60, vote: 0] cast MsgVote for a00c92baa5af8639 [logterm: 9, index: 60] at term 11
2018-11-29 22:11:26.668264 I | raft: cecac79a73f45067 is starting a new election at term 11
2018-11-29 22:11:26.668312 I | raft: cecac79a73f45067 became candidate at term 12
2018-11-29 22:11:26.668342 I | raft: cecac79a73f45067 received MsgVoteResp from cecac79a73f45067 at term 12
2018-11-29 22:11:26.668352 I | raft: cecac79a73f45067 [logterm: 9, index: 60] sent MsgVote request to 2d508dd0aa9ee691 at term 12
2018-11-29 22:11:26.668362 I | raft: cecac79a73f45067 [logterm: 9, index: 60] sent MsgVote request to 3474e3739df12d31 at term 12
2018-11-29 22:11:26.668371 I | raft: cecac79a73f45067 [logterm: 9, index: 60] sent MsgVote request to a00c92baa5af8639 at term 12
2018-11-29 22:11:26.668387 I | raft: cecac79a73f45067 [logterm: 9, index: 60] sent MsgVote request to b230326f6c733c35 at term 12
2018-11-29 22:11:26.671165 I | raft: cecac79a73f45067 received MsgVoteResp from a00c92baa5af8639 at term 12
2018-11-29 22:11:26.671183 I | raft: cecac79a73f45067 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2018-11-29 22:11:27.856908 W | rafthttp: lost the TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 22:11:27.856943 E | rafthttp: failed to read 2d508dd0aa9ee691 on stream MsgApp v2 (read tcp 172.31.22.103:13811->172.31.24.89:2380: i/o timeout)
2018-11-29 22:11:27.856950 I | rafthttp: peer 2d508dd0aa9ee691 became inactive
2018-11-29 22:11:27.859634 W | rafthttp: lost the TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 22:11:27.863925 W | rafthttp: lost the TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 22:11:27.863943 E | rafthttp: failed to read b230326f6c733c35 on stream MsgApp v2 (read tcp 172.31.22.103:42683->172.31.20.192:2380: i/o timeout)
2018-11-29 22:11:27.863950 I | rafthttp: peer b230326f6c733c35 became inactive
2018-11-29 22:11:28.004371 W | rafthttp: lost the TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 22:11:28.004419 E | rafthttp: failed to read 3474e3739df12d31 on stream MsgApp v2 (read tcp 172.31.22.103:44229->172.31.21.73:2380: i/o timeout)
2018-11-29 22:11:28.004429 I | rafthttp: peer 3474e3739df12d31 became inactive
2018-11-29 22:11:28.004441 W | rafthttp: lost the TCP streaming connection with peer 3474e3739df12d31 (stream Message reader)
