2018-11-29 23:09:27 Jepsen starting etcd :--log-output :stderr :--name ec2-18-212-141-207.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 23:09:27.859642 I | etcdmain: etcd Version: 3.1.5
2018-11-29 23:09:27.859676 I | etcdmain: Git SHA: 20490ca
2018-11-29 23:09:27.859681 I | etcdmain: Go Version: go1.7.5
2018-11-29 23:09:27.859686 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 23:09:27.859691 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 23:09:27.859704 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-212-141-207.compute-1.amazonaws.com.etcd
2018-11-29 23:09:27.859720 W | embed: expected IP in URL for binding (http://ec2-18-212-141-207.compute-1.amazonaws.com:2380)
2018-11-29 23:09:27.859726 W | embed: expected IP in URL for binding (http://ec2-18-212-141-207.compute-1.amazonaws.com:2379)
2018-11-29 23:09:27.861683 I | embed: listening for peers on http://ec2-18-212-141-207.compute-1.amazonaws.com:2380
2018-11-29 23:09:27.862130 I | embed: listening for client requests on ec2-18-212-141-207.compute-1.amazonaws.com:2379
2018-11-29 23:09:27.865599 I | pkg/netutil: resolving ec2-18-212-141-207.compute-1.amazonaws.com:2380 to 172.31.16.109:2380
2018-11-29 23:09:27.866044 I | pkg/netutil: resolving ec2-18-212-141-207.compute-1.amazonaws.com:2380 to 172.31.16.109:2380
2018-11-29 23:09:31.867104 I | etcdserver: name = ec2-18-212-141-207.compute-1.amazonaws.com
2018-11-29 23:09:31.867136 I | etcdserver: data dir = ec2-18-212-141-207.compute-1.amazonaws.com.etcd
2018-11-29 23:09:31.867143 I | etcdserver: member dir = ec2-18-212-141-207.compute-1.amazonaws.com.etcd/member
2018-11-29 23:09:31.867149 I | etcdserver: heartbeat = 100ms
2018-11-29 23:09:31.867153 I | etcdserver: election = 1000ms
2018-11-29 23:09:31.867158 I | etcdserver: snapshot count = 10000
2018-11-29 23:09:31.867171 I | etcdserver: advertise client URLs = http://ec2-18-212-141-207.compute-1.amazonaws.com:2379
2018-11-29 23:09:31.867202 I | etcdserver: initial advertise peer URLs = http://ec2-18-212-141-207.compute-1.amazonaws.com:2380
2018-11-29 23:09:31.867229 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 23:09:31.871493 I | etcdserver: starting member a00c92baa5af8639 in cluster d4e906640f16da25
2018-11-29 23:09:31.871521 I | raft: a00c92baa5af8639 became follower at term 0
2018-11-29 23:09:31.871532 I | raft: newRaft a00c92baa5af8639 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 23:09:31.871541 I | raft: a00c92baa5af8639 became follower at term 1
2018-11-29 23:09:31.881970 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 23:09:31.882023 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 23:09:31.886451 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 23:09:31.886476 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 23:09:31.886516 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 23:09:31.886609 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 23:09:31.886637 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 23:09:31.886654 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 23:09:31.886671 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 23:09:31.886782 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 23:09:31.887739 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 23:09:31.887767 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 23:09:31.887783 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 23:09:31.887807 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 23:09:31.888133 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 23:09:31.888150 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 23:09:31.888196 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 23:09:31.888375 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 23:09:31.890143 I | rafthttp: started peer b230326f6c733c35
2018-11-29 23:09:31.890171 I | rafthttp: added peer b230326f6c733c35
2018-11-29 23:09:31.890188 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 23:09:31.890204 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 23:09:31.891744 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 23:09:31.891774 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 23:09:31.891988 I | rafthttp: started streaming with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 23:09:31.892392 I | rafthttp: started peer cecac79a73f45067
2018-11-29 23:09:31.892418 I | rafthttp: added peer cecac79a73f45067
2018-11-29 23:09:31.892435 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 23:09:31.892728 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 23:09:31.892909 I | rafthttp: started streaming with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 23:09:31.893103 I | rafthttp: started streaming with peer cecac79a73f45067 (stream Message reader)
2018-11-29 23:09:31.893789 I | rafthttp: started streaming with peer b230326f6c733c35 (stream Message reader)
2018-11-29 23:09:31.893872 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
