2018-11-29 00:26:10 Jepsen starting etcd :--log-output :stderr :--name ec2-18-234-71-213.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 00:26:10.360574 I | etcdmain: etcd Version: 3.1.5
2018-11-29 00:26:10.360604 I | etcdmain: Git SHA: 20490ca
2018-11-29 00:26:10.360610 I | etcdmain: Go Version: go1.7.5
2018-11-29 00:26:10.360615 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 00:26:10.360621 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 00:26:10.360631 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-234-71-213.compute-1.amazonaws.com.etcd
2018-11-29 00:26:10.360643 W | embed: expected IP in URL for binding (http://ec2-18-234-71-213.compute-1.amazonaws.com:2380)
2018-11-29 00:26:10.360652 W | embed: expected IP in URL for binding (http://ec2-18-234-71-213.compute-1.amazonaws.com:2379)
2018-11-29 00:26:10.367188 I | embed: listening for peers on http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 00:26:10.367709 I | embed: listening for client requests on ec2-18-234-71-213.compute-1.amazonaws.com:2379
2018-11-29 00:26:10.371384 I | pkg/netutil: resolving ec2-18-234-71-213.compute-1.amazonaws.com:2380 to 172.31.20.192:2380
2018-11-29 00:26:10.371870 I | pkg/netutil: resolving ec2-18-234-71-213.compute-1.amazonaws.com:2380 to 172.31.20.192:2380
2018-11-29 00:26:14.372917 I | etcdserver: name = ec2-18-234-71-213.compute-1.amazonaws.com
2018-11-29 00:26:14.372947 I | etcdserver: data dir = ec2-18-234-71-213.compute-1.amazonaws.com.etcd
2018-11-29 00:26:14.372955 I | etcdserver: member dir = ec2-18-234-71-213.compute-1.amazonaws.com.etcd/member
2018-11-29 00:26:14.372960 I | etcdserver: heartbeat = 100ms
2018-11-29 00:26:14.372972 I | etcdserver: election = 1000ms
2018-11-29 00:26:14.372978 I | etcdserver: snapshot count = 10000
2018-11-29 00:26:14.372990 I | etcdserver: advertise client URLs = http://ec2-18-234-71-213.compute-1.amazonaws.com:2379
2018-11-29 00:26:14.372997 I | etcdserver: initial advertise peer URLs = http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 00:26:14.373019 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 00:26:14.379318 I | etcdserver: starting member b230326f6c733c35 in cluster d4e906640f16da25
2018-11-29 00:26:14.379347 I | raft: b230326f6c733c35 became follower at term 0
2018-11-29 00:26:14.379357 I | raft: newRaft b230326f6c733c35 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 00:26:14.379364 I | raft: b230326f6c733c35 became follower at term 1
2018-11-29 00:26:14.393613 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 00:26:14.393660 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 00:26:14.395157 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 00:26:14.398169 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 00:26:14.398191 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 00:26:14.398225 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 00:26:14.398247 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 00:26:14.398303 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 00:26:14.398322 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 00:26:14.398345 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 00:26:14.400538 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 00:26:14.402329 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 00:26:14.402351 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 00:26:14.402367 I | rafthttp: starting peer a00c92baa5af8639...
2018-11-29 00:26:14.402410 I | rafthttp: started HTTP pipelining with peer a00c92baa5af8639
2018-11-29 00:26:14.403667 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 00:26:14.403697 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 00:26:14.403902 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 00:26:14.404613 I | rafthttp: started peer a00c92baa5af8639
2018-11-29 00:26:14.404634 I | rafthttp: added peer a00c92baa5af8639
2018-11-29 00:26:14.404651 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 00:26:14.404689 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 00:26:14.406651 I | rafthttp: started peer cecac79a73f45067
2018-11-29 00:26:14.406673 I | rafthttp: added peer cecac79a73f45067
2018-11-29 00:26:14.406705 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 00:26:14.406976 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 00:26:14.407218 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 00:26:14.407279 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 00:26:14.407325 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 00:26:14.407344 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 00:26:14.407407 I | rafthttp: started streaming with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 00:26:14.407546 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 00:26:14.407594 I | rafthttp: started streaming with peer cecac79a73f45067 (stream Message reader)
2018-11-29 00:26:14.408609 I | etcdserver/membership: added member 2d508dd0aa9ee691 [http://ec2-107-23-238-236.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:26:14.408715 I | etcdserver/membership: added member 3474e3739df12d31 [http://ec2-35-174-16-155.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:26:14.408816 I | etcdserver/membership: added member a00c92baa5af8639 [http://ec2-18-212-141-207.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:26:14.408914 I | etcdserver/membership: added member b230326f6c733c35 [http://ec2-18-234-71-213.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:26:14.408974 I | rafthttp: peer cecac79a73f45067 became active
2018-11-29 00:26:14.408994 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 writer)
2018-11-29 00:26:14.409067 I | etcdserver/membership: added member cecac79a73f45067 [http://ec2-18-232-141-137.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:26:14.411064 I | rafthttp: peer 3474e3739df12d31 became active
2018-11-29 00:26:14.411079 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 00:26:14.411104 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message writer)
2018-11-29 00:26:14.411943 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 00:26:14.411965 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message reader)
