2018-11-29 19:13:51 Jepsen starting etcd :--log-output :stderr :--name ec2-18-234-71-213.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 19:13:51.750957 I | etcdmain: etcd Version: 3.1.5
2018-11-29 19:13:55.760183 I | etcdserver: advertise client URLs = http://ec2-18-234-71-213.compute-1.amazonaws.com:2379
2018-11-29 19:13:55.760194 I | etcdserver: initial advertise peer URLs = http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 19:13:55.760222 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 19:13:55.765000 I | etcdserver: starting member b230326f6c733c35 in cluster d4e906640f16da25
2018-11-29 19:13:55.765032 I | raft: b230326f6c733c35 became follower at term 0
2018-11-29 19:13:55.765043 I | raft: newRaft b230326f6c733c35 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 19:13:55.765049 I | raft: b230326f6c733c35 became follower at term 1
2018-11-29 19:13:55.776842 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 19:13:55.776897 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 19:13:55.778215 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 19:13:55.781610 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 19:13:55.781635 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 19:13:55.781665 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 19:13:55.781703 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 19:13:55.781839 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 19:13:55.781865 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 19:13:55.781891 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 19:13:55.786147 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 19:13:55.786174 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 19:13:55.786192 I | rafthttp: starting peer a00c92baa5af8639...
2018-11-29 19:13:55.786219 I | rafthttp: started HTTP pipelining with peer a00c92baa5af8639
2018-11-29 19:13:55.787284 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 19:13:55.787495 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 19:13:55.788196 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 19:13:55.789086 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 19:13:55.789279 I | rafthttp: started peer a00c92baa5af8639
2018-11-29 19:13:55.789300 I | rafthttp: added peer a00c92baa5af8639
2018-11-29 19:13:55.789316 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 19:13:55.789339 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 19:13:55.790908 I | rafthttp: started peer cecac79a73f45067
2018-11-29 19:13:55.790937 I | rafthttp: added peer cecac79a73f45067
2018-11-29 19:13:55.790953 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 19:13:55.791273 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 19:13:55.791295 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 19:13:55.791434 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 19:13:55.791708 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 19:13:55.791913 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 19:13:55.791935 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 19:13:55.791990 I | rafthttp: started streaming with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 19:13:55.792229 I | rafthttp: started streaming with peer cecac79a73f45067 (stream Message reader)
2018-11-29 19:13:55.793129 I | rafthttp: peer cecac79a73f45067 became active
2018-11-29 19:13:55.793149 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 writer)
2018-11-29 19:13:55.794165 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 19:13:55.794186 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 19:13:55.794437 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 19:13:55.794692 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 19:13:55.794778 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 19:13:55.794876 I | rafthttp: peer a00c92baa5af8639 became active
2018-11-29 19:13:55.794923 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 writer)
2018-11-29 19:13:55.795000 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message writer)
2018-11-29 19:13:55.795096 I | etcdserver/membership: added member 2d508dd0aa9ee691 [http://ec2-107-23-238-236.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 19:13:55.795128 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 19:13:55.795227 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message writer)
2018-11-29 19:13:55.795265 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 19:13:55.795316 I | etcdserver/membership: added member 3474e3739df12d31 [http://ec2-35-174-16-155.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 19:13:55.795459 I | etcdserver/membership: added member a00c92baa5af8639 [http://ec2-18-212-141-207.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 19:13:55.795557 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message reader)
2018-11-29 19:13:55.795848 I | etcdserver/membership: added member b230326f6c733c35 [http://ec2-18-234-71-213.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 19:13:55.795962 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 19:13:55.796004 I | etcdserver/membership: added member cecac79a73f45067 [http://ec2-18-232-141-137.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 19:13:55.796635 I | rafthttp: peer 3474e3739df12d31 became active
2018-11-29 19:13:55.796650 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 19:13:55.801593 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 19:13:55.801845 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message writer)
2018-11-29 19:13:55.801974 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 writer)
2018-11-29 19:13:55.865371 I | raft: b230326f6c733c35 is starting a new election at term 1
2018-11-29 19:13:55.865448 I | raft: b230326f6c733c35 became candidate at term 2
2018-11-29 19:13:55.865464 I | raft: b230326f6c733c35 received MsgVoteResp from b230326f6c733c35 at term 2
2018-11-29 19:13:55.865474 I | raft: b230326f6c733c35 [logterm: 1, index: 5] sent MsgVote request to 2d508dd0aa9ee691 at term 2
2018-11-29 19:13:55.865484 I | raft: b230326f6c733c35 [logterm: 1, index: 5] sent MsgVote request to 3474e3739df12d31 at term 2
2018-11-29 19:13:55.865509 I | raft: b230326f6c733c35 [logterm: 1, index: 5] sent MsgVote request to a00c92baa5af8639 at term 2
2018-11-29 19:13:55.865525 I | raft: b230326f6c733c35 [logterm: 1, index: 5] sent MsgVote request to cecac79a73f45067 at term 2
2018-11-29 19:13:55.865656 I | raft: b230326f6c733c35 [logterm: 1, index: 5, vote: b230326f6c733c35] rejected MsgVote from a00c92baa5af8639 [logterm: 1, index: 5] at term 2
2018-11-29 19:13:55.866959 I | raft: b230326f6c733c35 received MsgVoteResp rejection from 2d508dd0aa9ee691 at term 2
2018-11-29 19:13:55.866975 I | raft: b230326f6c733c35 [quorum:3] has received 1 MsgVoteResp votes and 1 vote rejections
2018-11-29 19:13:55.866984 I | raft: b230326f6c733c35 received MsgVoteResp rejection from cecac79a73f45067 at term 2
2018-11-29 19:13:55.866991 I | raft: b230326f6c733c35 [quorum:3] has received 1 MsgVoteResp votes and 2 vote rejections
2018-11-29 19:13:55.867020 I | raft: b230326f6c733c35 became follower at term 2
2018-11-29 19:13:55.867031 I | raft: raft.node: b230326f6c733c35 elected leader a00c92baa5af8639 at term 2
2018-11-29 19:13:55.872035 I | etcdserver: published {Name:ec2-18-234-71-213.compute-1.amazonaws.com ClientURLs:[http://ec2-18-234-71-213.compute-1.amazonaws.com:2379]} to cluster d4e906640f16da25
2018-11-29 19:13:55.872130 E | etcdmain: forgot to set Type=notify in systemd service file?
2018-11-29 19:13:55.872145 I | embed: ready to serve client requests
2018-11-29 19:13:55.872395 N | embed: serving insecure client requests on 172.31.20.192:2379, this is strongly discouraged!
2018-11-29 19:13:55.877663 N | etcdserver/membership: set the initial cluster version to 3.1
2018-11-29 19:13:55.877714 I | etcdserver/api: enabled capabilities for version 3.1
