2018-11-29 22:10:58 Jepsen starting etcd :--log-output :stderr :--name ec2-18-212-141-207.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 22:10:58.268516 I | etcdmain: etcd Version: 3.1.5
2018-11-29 22:10:58.268559 I | etcdmain: Git SHA: 20490ca
2018-11-29 22:10:58.268564 I | etcdmain: Go Version: go1.7.5
2018-11-29 22:10:58.268569 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 22:10:58.268574 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 22:10:58.268582 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-212-141-207.compute-1.amazonaws.com.etcd
2018-11-29 22:10:58.268598 W | embed: expected IP in URL for binding (http://ec2-18-212-141-207.compute-1.amazonaws.com:2380)
2018-11-29 22:10:58.268605 W | embed: expected IP in URL for binding (http://ec2-18-212-141-207.compute-1.amazonaws.com:2379)
2018-11-29 22:10:58.271372 I | embed: listening for peers on http://ec2-18-212-141-207.compute-1.amazonaws.com:2380
2018-11-29 22:10:58.271869 I | embed: listening for client requests on ec2-18-212-141-207.compute-1.amazonaws.com:2379
2018-11-29 22:10:58.275632 I | pkg/netutil: resolving ec2-18-212-141-207.compute-1.amazonaws.com:2380 to 172.31.16.109:2380
2018-11-29 22:10:58.276070 I | pkg/netutil: resolving ec2-18-212-141-207.compute-1.amazonaws.com:2380 to 172.31.16.109:2380
2018-11-29 22:11:02.277154 I | etcdserver: name = ec2-18-212-141-207.compute-1.amazonaws.com
2018-11-29 22:11:02.277183 I | etcdserver: data dir = ec2-18-212-141-207.compute-1.amazonaws.com.etcd
2018-11-29 22:11:02.277207 I | etcdserver: member dir = ec2-18-212-141-207.compute-1.amazonaws.com.etcd/member
2018-11-29 22:11:02.277213 I | etcdserver: heartbeat = 100ms
2018-11-29 22:11:02.277218 I | etcdserver: election = 1000ms
2018-11-29 22:11:02.277223 I | etcdserver: snapshot count = 10000
2018-11-29 22:11:02.277236 I | etcdserver: advertise client URLs = http://ec2-18-212-141-207.compute-1.amazonaws.com:2379
2018-11-29 22:11:02.277243 I | etcdserver: initial advertise peer URLs = http://ec2-18-212-141-207.compute-1.amazonaws.com:2380
2018-11-29 22:11:02.277270 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 22:11:02.280931 I | etcdserver: starting member a00c92baa5af8639 in cluster d4e906640f16da25
2018-11-29 22:11:02.280958 I | raft: a00c92baa5af8639 became follower at term 0
2018-11-29 22:11:02.280973 I | raft: newRaft a00c92baa5af8639 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 22:11:02.280980 I | raft: a00c92baa5af8639 became follower at term 1
2018-11-29 22:11:02.290985 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 22:11:02.291029 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 22:11:02.292351 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 22:11:02.292572 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 22:11:02.295649 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 22:11:02.295679 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 22:11:02.295699 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 22:11:02.295720 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 22:11:02.296143 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 22:11:02.297727 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 22:11:02.297997 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 22:11:02.299912 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 22:11:02.299941 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 22:11:02.299958 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 22:11:02.299976 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 22:11:02.300776 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 22:11:02.300904 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 22:11:02.300920 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 22:11:02.301635 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 22:11:02.309115 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 22:11:02.309340 I | rafthttp: started peer b230326f6c733c35
2018-11-29 22:11:02.309357 I | rafthttp: added peer b230326f6c733c35
2018-11-29 22:11:02.309371 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 22:11:02.309382 I | rafthttp: started streaming with peer b230326f6c733c35 (stream Message reader)
2018-11-29 22:11:02.309401 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 22:11:02.309978 I | rafthttp: started peer cecac79a73f45067
2018-11-29 22:11:02.309995 I | rafthttp: added peer cecac79a73f45067
2018-11-29 22:11:02.310005 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 22:11:02.310018 I | rafthttp: started streaming with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 22:11:02.310233 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 22:11:02.310255 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 22:11:02.310301 I | rafthttp: started streaming with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 22:11:02.310482 I | rafthttp: started streaming with peer cecac79a73f45067 (stream Message reader)
2018-11-29 22:11:02.310640 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 22:11:02.310675 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 22:11:02.310786 I | rafthttp: peer cecac79a73f45067 became active
