2018-11-29 19:13:51 Jepsen starting etcd :--log-output :stderr :--name ec2-18-232-141-137.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 19:13:51.233208 I | etcdmain: etcd Version: 3.1.5
2018-11-29 19:13:51.233297 I | etcdmain: Git SHA: 20490ca
2018-11-29 19:13:51.233305 I | etcdmain: Go Version: go1.7.5
2018-11-29 19:13:51.233311 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 19:13:51.233316 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 19:13:51.233325 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-232-141-137.compute-1.amazonaws.com.etcd
2018-11-29 19:13:51.233341 W | embed: expected IP in URL for binding (http://ec2-18-232-141-137.compute-1.amazonaws.com:2380)
2018-11-29 19:13:51.233348 W | embed: expected IP in URL for binding (http://ec2-18-232-141-137.compute-1.amazonaws.com:2379)
2018-11-29 19:13:51.235603 I | embed: listening for peers on http://ec2-18-232-141-137.compute-1.amazonaws.com:2380
2018-11-29 19:13:51.236088 I | embed: listening for client requests on ec2-18-232-141-137.compute-1.amazonaws.com:2379
2018-11-29 19:13:51.239871 I | pkg/netutil: resolving ec2-18-232-141-137.compute-1.amazonaws.com:2380 to 172.31.22.103:2380
2018-11-29 19:13:51.240409 I | pkg/netutil: resolving ec2-18-232-141-137.compute-1.amazonaws.com:2380 to 172.31.22.103:2380
2018-11-29 19:13:55.241365 I | etcdserver: name = ec2-18-232-141-137.compute-1.amazonaws.com
2018-11-29 19:13:55.241408 I | etcdserver: data dir = ec2-18-232-141-137.compute-1.amazonaws.com.etcd
2018-11-29 19:13:55.241416 I | etcdserver: member dir = ec2-18-232-141-137.compute-1.amazonaws.com.etcd/member
2018-11-29 19:13:55.241422 I | etcdserver: heartbeat = 100ms
2018-11-29 19:13:55.241427 I | etcdserver: election = 1000ms
2018-11-29 19:13:55.241432 I | etcdserver: snapshot count = 10000
2018-11-29 19:13:55.241446 I | etcdserver: advertise client URLs = http://ec2-18-232-141-137.compute-1.amazonaws.com:2379
2018-11-29 19:13:55.241456 I | etcdserver: initial advertise peer URLs = http://ec2-18-232-141-137.compute-1.amazonaws.com:2380
2018-11-29 19:13:55.241480 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 19:13:55.246146 I | etcdserver: starting member cecac79a73f45067 in cluster d4e906640f16da25
2018-11-29 19:13:55.246177 I | raft: cecac79a73f45067 became follower at term 0
2018-11-29 19:13:55.246192 I | raft: newRaft cecac79a73f45067 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 19:13:55.246198 I | raft: cecac79a73f45067 became follower at term 1
2018-11-29 19:13:55.256179 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 19:13:55.256226 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 19:13:55.257698 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 19:13:55.257726 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 19:13:55.260690 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 19:13:55.260721 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 19:13:55.260740 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 19:13:55.260761 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 19:13:55.261187 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 19:13:55.262965 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 19:13:55.263235 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 19:13:55.265123 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 19:13:55.265152 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 19:13:55.265186 I | rafthttp: starting peer a00c92baa5af8639...
2018-11-29 19:13:55.265213 I | rafthttp: started HTTP pipelining with peer a00c92baa5af8639
2018-11-29 19:13:55.266620 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 19:13:55.267332 I | rafthttp: started peer a00c92baa5af8639
2018-11-29 19:13:55.267386 I | rafthttp: added peer a00c92baa5af8639
2018-11-29 19:13:55.267421 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 19:13:55.267444 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 19:13:55.269406 I | rafthttp: started peer b230326f6c733c35
2018-11-29 19:13:55.269428 I | rafthttp: added peer b230326f6c733c35
2018-11-29 19:13:55.269443 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 19:13:55.269734 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 19:13:55.269975 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 19:13:55.270101 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 19:13:55.270155 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 19:13:55.270181 I | rafthttp: started streaming with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 19:13:55.270357 I | rafthttp: started streaming with peer b230326f6c733c35 (stream Message reader)
2018-11-29 19:13:55.272136 I | etcdserver/membership: added member 2d508dd0aa9ee691 [http://ec2-107-23-238-236.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 19:13:55.272239 I | etcdserver/membership: added member 3474e3739df12d31 [http://ec2-35-174-16-155.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 19:13:55.272356 I | etcdserver/membership: added member a00c92baa5af8639 [http://ec2-18-212-141-207.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 19:13:55.272453 I | etcdserver/membership: added member b230326f6c733c35 [http://ec2-18-234-71-213.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 19:13:55.272557 I | etcdserver/membership: added member cecac79a73f45067 [http://ec2-18-232-141-137.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 19:13:55.272815 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 19:13:55.272837 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 19:13:55.273071 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 19:13:55.273583 I | rafthttp: peer a00c92baa5af8639 became active
2018-11-29 19:13:55.273604 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message writer)
2018-11-29 19:13:55.274029 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 19:13:55.274259 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 19:13:55.274276 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 19:13:55.274464 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 19:13:55.274530 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 writer)
2018-11-29 19:13:55.274612 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 19:13:55.276454 I | rafthttp: peer b230326f6c733c35 became active
2018-11-29 19:13:55.276473 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 19:13:55.276559 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 19:13:55.277081 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 writer)
2018-11-29 19:13:55.277224 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message writer)
2018-11-29 19:13:55.277299 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message reader)
2018-11-29 19:13:55.280677 I | rafthttp: peer 3474e3739df12d31 became active
2018-11-29 19:13:55.280693 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 19:13:55.282536 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 writer)
2018-11-29 19:13:55.283032 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 19:13:55.283156 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 19:13:55.283180 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 19:13:55.283295 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message writer)
2018-11-29 19:13:55.347567 I | raft: cecac79a73f45067 [term: 1] received a MsgVote message with higher term from a00c92baa5af8639 [term: 2]
2018-11-29 19:13:55.347594 I | raft: cecac79a73f45067 became follower at term 2
2018-11-29 19:13:55.347607 I | raft: cecac79a73f45067 [logterm: 1, index: 5, vote: 0] cast MsgVote for a00c92baa5af8639 [logterm: 1, index: 5] at term 2
2018-11-29 19:13:55.348653 I | raft: cecac79a73f45067 [logterm: 1, index: 5, vote: a00c92baa5af8639] rejected MsgVote from b230326f6c733c35 [logterm: 1, index: 5] at term 2
2018-11-29 19:13:55.349000 I | raft: raft.node: cecac79a73f45067 elected leader a00c92baa5af8639 at term 2
2018-11-29 19:13:55.352552 I | etcdserver: published {Name:ec2-18-232-141-137.compute-1.amazonaws.com ClientURLs:[http://ec2-18-232-141-137.compute-1.amazonaws.com:2379]} to cluster d4e906640f16da25
2018-11-29 19:13:55.352613 I | embed: ready to serve client requests
2018-11-29 19:13:55.352857 N | embed: serving insecure client requests on 172.31.22.103:2379, this is strongly discouraged!
2018-11-29 19:13:55.354427 E | etcdmain: forgot to set Type=notify in systemd service file?
2018-11-29 19:13:55.359513 N | etcdserver/membership: set the initial cluster version to 3.1
2018-11-29 19:13:55.359552 I | etcdserver/api: enabled capabilities for version 3.1
