2018-11-29 00:13:27 Jepsen starting etcd :--log-output :stderr :--name ec2-35-174-16-155.compute-1.amazonaws.com :--listen-peer-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 00:13:27.265930 I | etcdmain: etcd Version: 3.1.5
2018-11-29 00:13:27.266035 I | etcdmain: Git SHA: 20490ca
2018-11-29 00:13:27.266043 I | etcdmain: Go Version: go1.7.5
2018-11-29 00:13:27.266048 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 00:13:27.266053 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 00:13:27.266065 W | etcdmain: no data-dir provided, using default data-dir ./ec2-35-174-16-155.compute-1.amazonaws.com.etcd
2018-11-29 00:13:27.266080 W | embed: expected IP in URL for binding (http://ec2-35-174-16-155.compute-1.amazonaws.com:2380)
2018-11-29 00:13:27.266087 W | embed: expected IP in URL for binding (http://ec2-35-174-16-155.compute-1.amazonaws.com:2379)
2018-11-29 00:13:27.273536 I | embed: listening for peers on http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 00:13:27.274050 I | embed: listening for client requests on ec2-35-174-16-155.compute-1.amazonaws.com:2379
2018-11-29 00:13:27.279158 I | pkg/netutil: resolving ec2-35-174-16-155.compute-1.amazonaws.com:2380 to 172.31.21.73:2380
2018-11-29 00:13:27.279571 I | pkg/netutil: resolving ec2-35-174-16-155.compute-1.amazonaws.com:2380 to 172.31.21.73:2380
2018-11-29 00:13:31.280925 I | etcdserver: name = ec2-35-174-16-155.compute-1.amazonaws.com
2018-11-29 00:13:31.280964 I | etcdserver: data dir = ec2-35-174-16-155.compute-1.amazonaws.com.etcd
2018-11-29 00:13:31.280974 I | etcdserver: member dir = ec2-35-174-16-155.compute-1.amazonaws.com.etcd/member
2018-11-29 00:13:31.280980 I | etcdserver: heartbeat = 100ms
2018-11-29 00:13:31.280985 I | etcdserver: election = 1000ms
2018-11-29 00:13:31.280994 I | etcdserver: snapshot count = 10000
2018-11-29 00:13:31.281007 I | etcdserver: advertise client URLs = http://ec2-35-174-16-155.compute-1.amazonaws.com:2379
2018-11-29 00:13:31.281015 I | etcdserver: initial advertise peer URLs = http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 00:13:31.281037 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 00:13:31.287818 I | etcdserver: starting member 3474e3739df12d31 in cluster d4e906640f16da25
2018-11-29 00:13:31.287852 I | raft: 3474e3739df12d31 became follower at term 0
2018-11-29 00:13:31.287863 I | raft: newRaft 3474e3739df12d31 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 00:13:31.287870 I | raft: 3474e3739df12d31 became follower at term 1
2018-11-29 00:13:31.303223 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 00:13:31.303267 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 00:13:31.304618 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 00:13:31.304840 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 00:13:31.308084 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 00:13:31.308114 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 00:13:31.308132 I | rafthttp: starting peer a00c92baa5af8639...
2018-11-29 00:13:31.308154 I | rafthttp: started HTTP pipelining with peer a00c92baa5af8639
2018-11-29 00:13:31.308587 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 00:13:31.309544 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 00:13:31.309893 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 00:13:31.310750 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 00:13:31.310932 I | rafthttp: started peer a00c92baa5af8639
2018-11-29 00:13:31.310954 I | rafthttp: added peer a00c92baa5af8639
2018-11-29 00:13:31.310985 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 00:13:31.311010 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 00:13:31.311632 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 00:13:31.312327 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 00:13:31.313132 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 00:13:31.313307 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 00:13:31.313871 I | rafthttp: started peer b230326f6c733c35
2018-11-29 00:13:31.313894 I | rafthttp: added peer b230326f6c733c35
2018-11-29 00:13:31.313919 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 00:13:31.313967 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 00:13:31.314381 I | rafthttp: started streaming with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 00:13:31.315194 I | rafthttp: started streaming with peer b230326f6c733c35 (stream Message reader)
2018-11-29 00:13:31.316699 I | rafthttp: started peer cecac79a73f45067
2018-11-29 00:13:31.316722 I | rafthttp: added peer cecac79a73f45067
2018-11-29 00:13:31.316738 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 00:13:31.316994 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 00:13:31.317014 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 00:13:31.317042 I | rafthttp: started streaming with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 00:13:31.317198 I | rafthttp: started streaming with peer cecac79a73f45067 (stream Message reader)
2018-11-29 00:13:31.318593 I | rafthttp: peer cecac79a73f45067 became active
2018-11-29 00:13:31.318620 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 writer)
2018-11-29 00:13:31.318718 I | rafthttp: peer a00c92baa5af8639 became active
2018-11-29 00:13:31.318748 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 00:13:31.318851 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 00:13:31.318896 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 00:13:31.318908 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 00:13:31.319513 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 00:13:31.319641 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 00:13:31.319841 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 00:13:31.320919 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message reader)
