2018-11-29 00:13:27 Jepsen starting etcd :--log-output :stderr :--name ec2-18-212-141-207.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 00:13:27.886513 I | etcdmain: etcd Version: 3.1.5
2018-11-29 00:13:31.913875 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 00:13:31.915253 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 00:13:31.915470 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 00:13:31.918521 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 00:13:31.918549 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 00:13:31.918567 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 00:13:31.918587 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 00:13:31.919000 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 00:13:31.920846 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 00:13:31.921124 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 00:13:31.922879 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 00:13:31.922912 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 00:13:31.922929 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 00:13:31.922951 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 00:13:31.923753 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 00:13:31.924001 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 00:13:31.924047 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 00:13:31.924060 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 00:13:31.924067 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 00:13:31.924705 I | rafthttp: started peer b230326f6c733c35
2018-11-29 00:13:31.924732 I | rafthttp: added peer b230326f6c733c35
2018-11-29 00:13:31.924749 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 00:13:31.924829 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 00:13:31.925994 I | rafthttp: started streaming with peer b230326f6c733c35 (stream Message reader)
2018-11-29 00:13:31.927885 I | rafthttp: started peer cecac79a73f45067
2018-11-29 00:13:31.927913 I | rafthttp: added peer cecac79a73f45067
2018-11-29 00:13:31.927929 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 00:13:31.928137 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 00:13:31.928177 I | rafthttp: started streaming with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 00:13:31.928321 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 00:13:31.928354 I | rafthttp: started streaming with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 00:13:31.928513 I | rafthttp: started streaming with peer cecac79a73f45067 (stream Message reader)
2018-11-29 00:13:31.929430 I | etcdserver/membership: added member 2d508dd0aa9ee691 [http://ec2-107-23-238-236.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:13:31.929718 I | etcdserver/membership: added member 3474e3739df12d31 [http://ec2-35-174-16-155.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:13:31.929817 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 00:13:31.929837 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 00:13:31.929900 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 00:13:31.930010 I | etcdserver/membership: added member a00c92baa5af8639 [http://ec2-18-212-141-207.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:13:31.930174 I | etcdserver/membership: added member b230326f6c733c35 [http://ec2-18-234-71-213.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:13:31.930294 I | etcdserver/membership: added member cecac79a73f45067 [http://ec2-18-232-141-137.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 00:13:31.930514 I | rafthttp: peer cecac79a73f45067 became active
2018-11-29 00:13:31.930532 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 writer)
2018-11-29 00:13:31.930668 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message writer)
2018-11-29 00:13:31.930780 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 00:13:31.931319 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message reader)
2018-11-29 00:13:31.931375 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 00:13:31.935910 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 00:13:31.937735 I | rafthttp: peer 3474e3739df12d31 became active
2018-11-29 00:13:31.937752 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message writer)
2018-11-29 00:13:31.942550 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 00:13:31.942614 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 writer)
2018-11-29 00:13:31.943314 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 00:13:31.960588 I | rafthttp: peer b230326f6c733c35 became active
2018-11-29 00:13:31.960606 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message reader)
2018-11-29 00:13:31.961155 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 00:13:31.962374 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message writer)
2018-11-29 00:13:31.962396 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 writer)
2018-11-29 00:13:31.999942 I | raft: a00c92baa5af8639 is starting a new election at term 1
2018-11-29 00:13:31.999986 I | raft: a00c92baa5af8639 became candidate at term 2
2018-11-29 00:13:31.999998 I | raft: a00c92baa5af8639 received MsgVoteResp from a00c92baa5af8639 at term 2
2018-11-29 00:13:32.000007 I | raft: a00c92baa5af8639 [logterm: 1, index: 5] sent MsgVote request to b230326f6c733c35 at term 2
2018-11-29 00:13:32.000015 I | raft: a00c92baa5af8639 [logterm: 1, index: 5] sent MsgVote request to cecac79a73f45067 at term 2
2018-11-29 00:13:32.000023 I | raft: a00c92baa5af8639 [logterm: 1, index: 5] sent MsgVote request to 2d508dd0aa9ee691 at term 2
2018-11-29 00:13:32.000044 I | raft: a00c92baa5af8639 [logterm: 1, index: 5] sent MsgVote request to 3474e3739df12d31 at term 2
2018-11-29 00:13:32.002078 I | raft: a00c92baa5af8639 received MsgVoteResp from 2d508dd0aa9ee691 at term 2
2018-11-29 00:13:32.002093 I | raft: a00c92baa5af8639 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2018-11-29 00:13:32.002110 I | raft: a00c92baa5af8639 received MsgVoteResp from cecac79a73f45067 at term 2
2018-11-29 00:13:32.002117 I | raft: a00c92baa5af8639 [quorum:3] has received 3 MsgVoteResp votes and 0 vote rejections
2018-11-29 00:13:32.002130 I | raft: a00c92baa5af8639 became leader at term 2
2018-11-29 00:13:32.002144 I | raft: raft.node: a00c92baa5af8639 elected leader a00c92baa5af8639 at term 2
2018-11-29 00:13:32.005609 I | etcdserver: published {Name:ec2-18-212-141-207.compute-1.amazonaws.com ClientURLs:[http://ec2-18-212-141-207.compute-1.amazonaws.com:2379]} to cluster d4e906640f16da25
2018-11-29 00:13:32.006527 E | etcdmain: forgot to set Type=notify in systemd service file?
2018-11-29 00:13:32.006615 I | embed: ready to serve client requests
2018-11-29 00:13:32.006853 N | embed: serving insecure client requests on 172.31.16.109:2379, this is strongly discouraged!
2018-11-29 00:13:32.011009 I | etcdserver: setting up the initial cluster version to 3.1
2018-11-29 00:13:32.012600 N | etcdserver/membership: set the initial cluster version to 3.1
2018-11-29 00:13:32.012647 I | etcdserver/api: enabled capabilities for version 3.1
