2018-11-29 01:04:26 Jepsen starting etcd :--log-output :stderr :--name ec2-18-212-141-207.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 01:04:26.572417 I | etcdmain: etcd Version: 3.1.5
2018-11-29 01:04:26.572449 I | etcdmain: Git SHA: 20490ca
2018-11-29 01:04:26.572454 I | etcdmain: Go Version: go1.7.5
2018-11-29 01:04:26.572459 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 01:04:26.572464 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 01:04:26.572473 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-212-141-207.compute-1.amazonaws.com.etcd
2018-11-29 01:04:26.572486 W | embed: expected IP in URL for binding (http://ec2-18-212-141-207.compute-1.amazonaws.com:2380)
2018-11-29 01:04:26.572492 W | embed: expected IP in URL for binding (http://ec2-18-212-141-207.compute-1.amazonaws.com:2379)
2018-11-29 01:04:26.574585 I | embed: listening for peers on http://ec2-18-212-141-207.compute-1.amazonaws.com:2380
2018-11-29 01:04:26.575053 I | embed: listening for client requests on ec2-18-212-141-207.compute-1.amazonaws.com:2379
2018-11-29 01:04:26.578686 I | pkg/netutil: resolving ec2-18-212-141-207.compute-1.amazonaws.com:2380 to 172.31.16.109:2380
2018-11-29 01:04:26.579156 I | pkg/netutil: resolving ec2-18-212-141-207.compute-1.amazonaws.com:2380 to 172.31.16.109:2380
2018-11-29 01:04:30.580106 I | etcdserver: name = ec2-18-212-141-207.compute-1.amazonaws.com
2018-11-29 01:04:30.580135 I | etcdserver: data dir = ec2-18-212-141-207.compute-1.amazonaws.com.etcd
2018-11-29 01:04:30.580143 I | etcdserver: member dir = ec2-18-212-141-207.compute-1.amazonaws.com.etcd/member
2018-11-29 01:04:30.580149 I | etcdserver: heartbeat = 100ms
2018-11-29 01:04:30.580153 I | etcdserver: election = 1000ms
2018-11-29 01:04:30.580158 I | etcdserver: snapshot count = 10000
2018-11-29 01:04:30.580171 I | etcdserver: advertise client URLs = http://ec2-18-212-141-207.compute-1.amazonaws.com:2379
2018-11-29 01:04:30.580179 I | etcdserver: initial advertise peer URLs = http://ec2-18-212-141-207.compute-1.amazonaws.com:2380
2018-11-29 01:04:30.580204 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 01:04:30.584160 I | etcdserver: starting member a00c92baa5af8639 in cluster d4e906640f16da25
2018-11-29 01:04:30.584186 I | raft: a00c92baa5af8639 became follower at term 0
2018-11-29 01:04:30.584199 I | raft: newRaft a00c92baa5af8639 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 01:04:30.584205 I | raft: a00c92baa5af8639 became follower at term 1
2018-11-29 01:04:30.594848 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 01:04:30.594886 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 01:04:30.596185 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 01:04:30.596343 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 01:04:30.599341 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 01:04:30.599369 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 01:04:30.599389 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 01:04:30.599413 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 01:04:30.599430 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 01:04:30.599506 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 01:04:30.601520 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 01:04:30.601539 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 01:04:30.602667 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 01:04:30.602694 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 01:04:30.602711 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 01:04:30.603188 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 01:04:30.604534 I | rafthttp: started peer b230326f6c733c35
2018-11-29 01:04:30.604557 I | rafthttp: added peer b230326f6c733c35
2018-11-29 01:04:30.604572 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 01:04:30.604587 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 01:04:30.608154 I | rafthttp: started peer cecac79a73f45067
2018-11-29 01:04:30.608179 I | rafthttp: added peer cecac79a73f45067
2018-11-29 01:04:30.608197 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
