2018-11-29 19:13:52 Jepsen starting etcd :--log-output :stderr :--name ec2-18-212-141-207.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 19:13:52.327967 I | etcdmain: etcd Version: 3.1.5
2018-11-29 19:13:52.328000 I | etcdmain: Git SHA: 20490ca
2018-11-29 19:13:52.328006 I | etcdmain: Go Version: go1.7.5
2018-11-29 19:13:52.328013 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 19:13:52.328019 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 19:13:52.328026 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-212-141-207.compute-1.amazonaws.com.etcd
2018-11-29 19:13:52.328038 W | embed: expected IP in URL for binding (http://ec2-18-212-141-207.compute-1.amazonaws.com:2380)
2018-11-29 19:13:52.328045 W | embed: expected IP in URL for binding (http://ec2-18-212-141-207.compute-1.amazonaws.com:2379)
2018-11-29 19:13:52.330584 I | embed: listening for peers on http://ec2-18-212-141-207.compute-1.amazonaws.com:2380
2018-11-29 19:13:52.331051 I | embed: listening for client requests on ec2-18-212-141-207.compute-1.amazonaws.com:2379
2018-11-29 19:13:52.334796 I | pkg/netutil: resolving ec2-18-212-141-207.compute-1.amazonaws.com:2380 to 172.31.16.109:2380
2018-11-29 19:13:52.335261 I | pkg/netutil: resolving ec2-18-212-141-207.compute-1.amazonaws.com:2380 to 172.31.16.109:2380
2018-11-29 19:13:56.336297 I | etcdserver: name = ec2-18-212-141-207.compute-1.amazonaws.com
2018-11-29 19:13:56.336331 I | etcdserver: data dir = ec2-18-212-141-207.compute-1.amazonaws.com.etcd
2018-11-29 19:13:56.336339 I | etcdserver: member dir = ec2-18-212-141-207.compute-1.amazonaws.com.etcd/member
2018-11-29 19:13:56.336344 I | etcdserver: heartbeat = 100ms
2018-11-29 19:13:56.336349 I | etcdserver: election = 1000ms
2018-11-29 19:13:56.336354 I | etcdserver: snapshot count = 10000
2018-11-29 19:13:56.336366 I | etcdserver: advertise client URLs = http://ec2-18-212-141-207.compute-1.amazonaws.com:2379
2018-11-29 19:13:56.336373 I | etcdserver: initial advertise peer URLs = http://ec2-18-212-141-207.compute-1.amazonaws.com:2380
2018-11-29 19:13:56.336397 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 19:13:56.340696 I | etcdserver: starting member a00c92baa5af8639 in cluster d4e906640f16da25
2018-11-29 19:13:56.340724 I | raft: a00c92baa5af8639 became follower at term 0
2018-11-29 19:13:56.340741 I | raft: newRaft a00c92baa5af8639 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 19:13:56.340747 I | raft: a00c92baa5af8639 became follower at term 1
2018-11-29 19:13:56.351508 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 19:13:56.351558 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 19:13:56.352972 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 19:13:56.353300 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 19:13:56.356289 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 19:13:56.356332 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 19:13:56.356426 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 19:13:56.356453 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 19:13:56.356470 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 19:13:56.356490 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 19:13:56.357205 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 19:13:56.359899 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 19:13:56.359924 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 19:13:56.359941 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 19:13:56.359964 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 19:13:56.360910 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 19:13:56.361006 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 19:13:56.361028 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 19:13:56.361980 I | rafthttp: started peer b230326f6c733c35
2018-11-29 19:13:56.362005 I | rafthttp: added peer b230326f6c733c35
2018-11-29 19:13:56.362040 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 19:13:56.362066 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 19:13:56.364041 I | rafthttp: started peer cecac79a73f45067
2018-11-29 19:13:56.364092 I | rafthttp: added peer cecac79a73f45067
2018-11-29 19:13:56.364110 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 19:13:56.364386 I | rafthttp: started streaming with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 19:13:56.364589 I | rafthttp: started streaming with peer b230326f6c733c35 (stream Message reader)
