2018-11-29 01:04:25 Jepsen starting etcd :--log-output :stderr :--name ec2-18-232-141-137.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 01:04:25.590556 I | etcdmain: etcd Version: 3.1.5
2018-11-29 01:04:25.590597 I | etcdmain: Git SHA: 20490ca
2018-11-29 01:04:25.590603 I | etcdmain: Go Version: go1.7.5
2018-11-29 01:04:25.590608 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 01:04:25.590614 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 01:04:25.590626 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-232-141-137.compute-1.amazonaws.com.etcd
2018-11-29 01:04:25.590639 W | embed: expected IP in URL for binding (http://ec2-18-232-141-137.compute-1.amazonaws.com:2380)
2018-11-29 01:04:25.590646 W | embed: expected IP in URL for binding (http://ec2-18-232-141-137.compute-1.amazonaws.com:2379)
2018-11-29 01:04:25.592714 I | embed: listening for peers on http://ec2-18-232-141-137.compute-1.amazonaws.com:2380
2018-11-29 01:04:25.593207 I | embed: listening for client requests on ec2-18-232-141-137.compute-1.amazonaws.com:2379
2018-11-29 01:04:25.597564 I | pkg/netutil: resolving ec2-18-232-141-137.compute-1.amazonaws.com:2380 to 172.31.22.103:2380
2018-11-29 01:04:25.598033 I | pkg/netutil: resolving ec2-18-232-141-137.compute-1.amazonaws.com:2380 to 172.31.22.103:2380
2018-11-29 01:04:29.599136 I | etcdserver: name = ec2-18-232-141-137.compute-1.amazonaws.com
2018-11-29 01:04:29.599165 I | etcdserver: data dir = ec2-18-232-141-137.compute-1.amazonaws.com.etcd
2018-11-29 01:04:29.599173 I | etcdserver: member dir = ec2-18-232-141-137.compute-1.amazonaws.com.etcd/member
2018-11-29 01:04:29.599179 I | etcdserver: heartbeat = 100ms
2018-11-29 01:04:29.599187 I | etcdserver: election = 1000ms
2018-11-29 01:04:29.599192 I | etcdserver: snapshot count = 10000
2018-11-29 01:04:29.599204 I | etcdserver: advertise client URLs = http://ec2-18-232-141-137.compute-1.amazonaws.com:2379
2018-11-29 01:04:29.599211 I | etcdserver: initial advertise peer URLs = http://ec2-18-232-141-137.compute-1.amazonaws.com:2380
2018-11-29 01:04:29.599235 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 01:04:30.111097 I | etcdserver: starting member cecac79a73f45067 in cluster d4e906640f16da25
2018-11-29 01:04:30.111132 I | raft: cecac79a73f45067 became follower at term 0
2018-11-29 01:04:30.111143 I | raft: newRaft cecac79a73f45067 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 01:04:30.111149 I | raft: cecac79a73f45067 became follower at term 1
2018-11-29 01:04:30.120782 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 01:04:30.120833 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 01:04:30.122040 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 01:04:30.122296 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 01:04:30.125509 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 01:04:30.125537 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 01:04:30.125557 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 01:04:30.125579 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 01:04:30.126004 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 01:04:30.126851 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 01:04:30.126874 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 01:04:30.126919 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 01:04:30.127741 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 01:04:30.127769 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 01:04:30.127786 I | rafthttp: starting peer a00c92baa5af8639...
2018-11-29 01:04:30.127844 I | rafthttp: started HTTP pipelining with peer a00c92baa5af8639
2018-11-29 01:04:30.129659 I | rafthttp: started peer a00c92baa5af8639
2018-11-29 01:04:30.129680 I | rafthttp: added peer a00c92baa5af8639
2018-11-29 01:04:30.129696 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 01:04:30.129712 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 01:04:30.130358 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 01:04:30.130398 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 01:04:30.130588 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 01:04:30.131676 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 01:04:30.132274 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 01:04:30.132451 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 01:04:30.132472 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 01:04:30.133864 I | rafthttp: started peer b230326f6c733c35
2018-11-29 01:04:30.133888 I | rafthttp: added peer b230326f6c733c35
2018-11-29 01:04:30.133904 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 01:04:30.134195 I | rafthttp: started streaming with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 01:04:30.134398 I | rafthttp: started streaming with peer b230326f6c733c35 (stream Message reader)
2018-11-29 01:04:30.136479 I | rafthttp: peer b230326f6c733c35 became active
2018-11-29 01:04:30.136505 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message writer)
2018-11-29 01:04:30.137279 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 writer)
2018-11-29 01:04:30.137401 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 01:04:30.137422 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 01:04:30.137595 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 01:04:30.137723 I | rafthttp: peer a00c92baa5af8639 became active
2018-11-29 01:04:30.137744 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message writer)
2018-11-29 01:04:30.137992 I | rafthttp: peer 3474e3739df12d31 became active
2018-11-29 01:04:30.138009 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 writer)
2018-11-29 01:04:30.138125 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message writer)
2018-11-29 01:04:30.138377 I | raft: cecac79a73f45067 [term: 1] received a MsgVote message with higher term from b230326f6c733c35 [term: 2]
2018-11-29 01:04:30.138399 I | raft: cecac79a73f45067 became follower at term 2
2018-11-29 01:04:30.138422 I | raft: cecac79a73f45067 [logterm: 1, index: 5, vote: 0] cast MsgVote for b230326f6c733c35 [logterm: 1, index: 5] at term 2
2018-11-29 01:04:30.138458 I | raft: raft.node: cecac79a73f45067 elected leader b230326f6c733c35 at term 2
2018-11-29 01:04:30.138587 I | etcdserver/membership: added member 2d508dd0aa9ee691 [http://ec2-107-23-238-236.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 01:04:30.138694 I | etcdserver/membership: added member 3474e3739df12d31 [http://ec2-35-174-16-155.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 01:04:30.138790 I | etcdserver/membership: added member a00c92baa5af8639 [http://ec2-18-212-141-207.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 01:04:30.138910 I | etcdserver/membership: added member b230326f6c733c35 [http://ec2-18-234-71-213.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
