2018-11-29 19:13:52 Jepsen starting etcd :--log-output :stderr :--name ec2-35-174-16-155.compute-1.amazonaws.com :--listen-peer-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 19:13:52.394092 I | etcdmain: etcd Version: 3.1.5
2018-11-29 19:13:52.394137 I | etcdmain: Git SHA: 20490ca
2018-11-29 19:13:52.394144 I | etcdmain: Go Version: go1.7.5
2018-11-29 19:13:52.394149 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 19:13:52.394156 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 19:13:52.394164 W | etcdmain: no data-dir provided, using default data-dir ./ec2-35-174-16-155.compute-1.amazonaws.com.etcd
2018-11-29 19:13:52.394180 W | embed: expected IP in URL for binding (http://ec2-35-174-16-155.compute-1.amazonaws.com:2380)
2018-11-29 19:13:52.394187 W | embed: expected IP in URL for binding (http://ec2-35-174-16-155.compute-1.amazonaws.com:2379)
2018-11-29 19:13:52.396291 I | embed: listening for peers on http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 19:13:52.396732 I | embed: listening for client requests on ec2-35-174-16-155.compute-1.amazonaws.com:2379
2018-11-29 19:13:52.402482 I | pkg/netutil: resolving ec2-35-174-16-155.compute-1.amazonaws.com:2380 to 172.31.21.73:2380
2018-11-29 19:13:52.402860 I | pkg/netutil: resolving ec2-35-174-16-155.compute-1.amazonaws.com:2380 to 172.31.21.73:2380
2018-11-29 19:13:56.403966 I | etcdserver: name = ec2-35-174-16-155.compute-1.amazonaws.com
2018-11-29 19:13:56.404019 I | etcdserver: data dir = ec2-35-174-16-155.compute-1.amazonaws.com.etcd
2018-11-29 19:13:56.404028 I | etcdserver: member dir = ec2-35-174-16-155.compute-1.amazonaws.com.etcd/member
2018-11-29 19:13:56.404034 I | etcdserver: heartbeat = 100ms
2018-11-29 19:13:56.404040 I | etcdserver: election = 1000ms
2018-11-29 19:13:56.404049 I | etcdserver: snapshot count = 10000
2018-11-29 19:13:56.404062 I | etcdserver: advertise client URLs = http://ec2-35-174-16-155.compute-1.amazonaws.com:2379
2018-11-29 19:13:56.404069 I | etcdserver: initial advertise peer URLs = http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 19:13:56.404108 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 19:13:56.410091 I | etcdserver: starting member 3474e3739df12d31 in cluster d4e906640f16da25
2018-11-29 19:13:56.410117 I | raft: 3474e3739df12d31 became follower at term 0
2018-11-29 19:13:56.410129 I | raft: newRaft 3474e3739df12d31 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 19:13:56.410135 I | raft: 3474e3739df12d31 became follower at term 1
2018-11-29 19:13:56.422959 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 19:13:56.423029 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 19:13:56.427722 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 19:13:56.427771 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 19:13:56.427786 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 19:13:56.427833 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 19:13:56.427847 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 19:13:56.427951 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 19:13:56.427975 I | rafthttp: starting peer a00c92baa5af8639...
2018-11-29 19:13:56.427994 I | rafthttp: started HTTP pipelining with peer a00c92baa5af8639
2018-11-29 19:13:56.430454 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 19:13:56.432170 I | rafthttp: started peer a00c92baa5af8639
2018-11-29 19:13:56.432195 I | rafthttp: added peer a00c92baa5af8639
2018-11-29 19:13:56.432215 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 19:13:56.432238 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 19:13:56.433227 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 19:13:56.433537 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 19:13:56.434563 I | rafthttp: started peer b230326f6c733c35
