2018-11-29 23:09:26 Jepsen starting etcd :--log-output :stderr :--name ec2-18-232-141-137.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-232-141-137.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 23:09:26.745343 I | etcdmain: etcd Version: 3.1.5
2018-11-29 23:09:30.777925 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 23:09:30.778227 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 23:09:30.778241 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 23:09:30.778249 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 23:09:30.779386 I | rafthttp: started peer a00c92baa5af8639
2018-11-29 23:09:30.779410 I | rafthttp: added peer a00c92baa5af8639
2018-11-29 23:09:30.779426 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 23:09:30.779487 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 23:09:30.781526 I | rafthttp: started peer b230326f6c733c35
2018-11-29 23:09:30.781548 I | rafthttp: added peer b230326f6c733c35
2018-11-29 23:09:30.781564 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 23:09:30.781851 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 23:09:30.782072 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 23:09:30.782216 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 23:09:30.782236 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 23:09:30.782292 I | rafthttp: started streaming with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 23:09:30.782470 I | rafthttp: started streaming with peer b230326f6c733c35 (stream Message reader)
2018-11-29 23:09:30.783313 I | rafthttp: peer a00c92baa5af8639 became active
2018-11-29 23:09:30.783331 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 writer)
2018-11-29 23:09:30.784253 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 23:09:30.784606 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message writer)
2018-11-29 23:09:30.784821 I | etcdserver/membership: added member 2d508dd0aa9ee691 [http://ec2-107-23-238-236.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 23:09:30.785034 I | etcdserver/membership: added member 3474e3739df12d31 [http://ec2-35-174-16-155.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 23:09:30.785218 I | etcdserver/membership: added member a00c92baa5af8639 [http://ec2-18-212-141-207.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 23:09:30.785364 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 23:09:30.785385 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 23:09:30.785398 I | etcdserver/membership: added member b230326f6c733c35 [http://ec2-18-234-71-213.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 23:09:30.785455 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 23:09:30.785552 I | etcdserver/membership: added member cecac79a73f45067 [http://ec2-18-232-141-137.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 23:09:30.785706 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 23:09:30.785956 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 23:09:30.789113 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 23:09:30.789248 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 23:09:30.794031 I | rafthttp: peer 3474e3739df12d31 became active
2018-11-29 23:09:30.794051 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 writer)
2018-11-29 23:09:30.794123 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 23:09:30.794294 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message writer)
2018-11-29 23:09:30.794346 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 23:09:30.795288 I | rafthttp: peer b230326f6c733c35 became active
2018-11-29 23:09:30.795303 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message reader)
2018-11-29 23:09:30.795448 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 23:09:30.796931 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message writer)
2018-11-29 23:09:30.797051 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 writer)
2018-11-29 23:09:31.057782 I | raft: cecac79a73f45067 is starting a new election at term 1
2018-11-29 23:09:31.057863 I | raft: cecac79a73f45067 became candidate at term 2
2018-11-29 23:09:31.057879 I | raft: cecac79a73f45067 received MsgVoteResp from cecac79a73f45067 at term 2
2018-11-29 23:09:31.057890 I | raft: cecac79a73f45067 [logterm: 1, index: 5] sent MsgVote request to 2d508dd0aa9ee691 at term 2
2018-11-29 23:09:31.057900 I | raft: cecac79a73f45067 [logterm: 1, index: 5] sent MsgVote request to 3474e3739df12d31 at term 2
2018-11-29 23:09:31.057911 I | raft: cecac79a73f45067 [logterm: 1, index: 5] sent MsgVote request to a00c92baa5af8639 at term 2
2018-11-29 23:09:31.057921 I | raft: cecac79a73f45067 [logterm: 1, index: 5] sent MsgVote request to b230326f6c733c35 at term 2
2018-11-29 23:09:31.060006 I | raft: cecac79a73f45067 received MsgVoteResp from 2d508dd0aa9ee691 at term 2
2018-11-29 23:09:31.060024 I | raft: cecac79a73f45067 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2018-11-29 23:09:31.060042 I | raft: cecac79a73f45067 received MsgVoteResp from a00c92baa5af8639 at term 2
2018-11-29 23:09:31.060051 I | raft: cecac79a73f45067 [quorum:3] has received 3 MsgVoteResp votes and 0 vote rejections
2018-11-29 23:09:31.060068 I | raft: cecac79a73f45067 became leader at term 2
2018-11-29 23:09:31.060082 I | raft: raft.node: cecac79a73f45067 elected leader cecac79a73f45067 at term 2
2018-11-29 23:09:31.063642 I | etcdserver: published {Name:ec2-18-232-141-137.compute-1.amazonaws.com ClientURLs:[http://ec2-18-232-141-137.compute-1.amazonaws.com:2379]} to cluster d4e906640f16da25
2018-11-29 23:09:31.063658 I | embed: ready to serve client requests
2018-11-29 23:09:31.063974 N | embed: serving insecure client requests on 172.31.22.103:2379, this is strongly discouraged!
2018-11-29 23:09:31.064214 E | etcdmain: forgot to set Type=notify in systemd service file?
2018-11-29 23:09:31.069275 I | etcdserver: setting up the initial cluster version to 3.1
2018-11-29 23:09:31.070599 N | etcdserver/membership: set the initial cluster version to 3.1
2018-11-29 23:09:31.070657 I | etcdserver/api: enabled capabilities for version 3.1
