2018-11-29 23:15:15 Jepsen starting etcd :--log-output :stderr :--name ec2-35-174-16-155.compute-1.amazonaws.com :--listen-peer-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-35-174-16-155.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 23:15:15.272509 I | etcdmain: etcd Version: 3.1.5
2018-11-29 23:15:15.272540 I | etcdmain: Git SHA: 20490ca
2018-11-29 23:15:15.272546 I | etcdmain: Go Version: go1.7.5
2018-11-29 23:15:15.272551 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 23:15:15.272556 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 23:15:15.272564 W | etcdmain: no data-dir provided, using default data-dir ./ec2-35-174-16-155.compute-1.amazonaws.com.etcd
2018-11-29 23:15:15.272576 W | embed: expected IP in URL for binding (http://ec2-35-174-16-155.compute-1.amazonaws.com:2380)
2018-11-29 23:15:15.272583 W | embed: expected IP in URL for binding (http://ec2-35-174-16-155.compute-1.amazonaws.com:2379)
2018-11-29 23:15:15.281472 I | embed: listening for peers on http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 23:15:15.282050 I | embed: listening for client requests on ec2-35-174-16-155.compute-1.amazonaws.com:2379
2018-11-29 23:15:15.286651 I | pkg/netutil: resolving ec2-35-174-16-155.compute-1.amazonaws.com:2380 to 172.31.21.73:2380
2018-11-29 23:15:15.287046 I | pkg/netutil: resolving ec2-35-174-16-155.compute-1.amazonaws.com:2380 to 172.31.21.73:2380
2018-11-29 23:15:19.288107 I | etcdserver: name = ec2-35-174-16-155.compute-1.amazonaws.com
2018-11-29 23:15:19.288138 I | etcdserver: data dir = ec2-35-174-16-155.compute-1.amazonaws.com.etcd
2018-11-29 23:15:19.288160 I | etcdserver: member dir = ec2-35-174-16-155.compute-1.amazonaws.com.etcd/member
2018-11-29 23:15:19.288167 I | etcdserver: heartbeat = 100ms
2018-11-29 23:15:19.288183 I | etcdserver: election = 1000ms
2018-11-29 23:15:19.288188 I | etcdserver: snapshot count = 10000
2018-11-29 23:15:19.288201 I | etcdserver: advertise client URLs = http://ec2-35-174-16-155.compute-1.amazonaws.com:2379
2018-11-29 23:15:19.288208 I | etcdserver: initial advertise peer URLs = http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 23:15:19.288237 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 23:15:19.293068 I | etcdserver: starting member 3474e3739df12d31 in cluster d4e906640f16da25
2018-11-29 23:15:19.293094 I | raft: 3474e3739df12d31 became follower at term 0
2018-11-29 23:15:19.293105 I | raft: newRaft 3474e3739df12d31 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 23:15:19.293111 I | raft: 3474e3739df12d31 became follower at term 1
2018-11-29 23:15:19.305491 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 23:15:19.305547 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 23:15:19.307130 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 23:15:19.307160 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 23:15:19.310286 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 23:15:19.310316 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 23:15:19.310335 I | rafthttp: starting peer a00c92baa5af8639...
2018-11-29 23:15:19.310357 I | rafthttp: started HTTP pipelining with peer a00c92baa5af8639
2018-11-29 23:15:19.310799 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 23:15:19.312656 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 23:15:19.312923 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 23:15:19.314871 I | rafthttp: started peer a00c92baa5af8639
2018-11-29 23:15:19.314900 I | rafthttp: added peer a00c92baa5af8639
2018-11-29 23:15:19.314917 I | rafthttp: starting peer b230326f6c733c35...
2018-11-29 23:15:19.314941 I | rafthttp: started HTTP pipelining with peer b230326f6c733c35
2018-11-29 23:15:19.315735 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 23:15:19.317129 I | rafthttp: started peer b230326f6c733c35
2018-11-29 23:15:19.317152 I | rafthttp: added peer b230326f6c733c35
2018-11-29 23:15:19.317169 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 23:15:19.317927 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 23:15:19.319151 I | rafthttp: started peer cecac79a73f45067
2018-11-29 23:15:19.319173 I | rafthttp: added peer cecac79a73f45067
2018-11-29 23:15:19.319189 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 23:15:19.319479 I | rafthttp: started streaming with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 23:15:19.319667 I | rafthttp: started streaming with peer b230326f6c733c35 (stream Message reader)
2018-11-29 23:15:19.319808 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 23:15:19.319827 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 23:15:19.319853 I | rafthttp: started streaming with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 23:15:19.320015 I | rafthttp: started streaming with peer cecac79a73f45067 (stream Message reader)
2018-11-29 23:15:19.320763 I | rafthttp: peer a00c92baa5af8639 became active
2018-11-29 23:15:19.320781 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 writer)
2018-11-29 23:15:19.321957 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 23:15:19.321992 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 23:15:19.322104 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 23:15:19.322180 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 23:15:19.322513 I | rafthttp: peer cecac79a73f45067 became active
2018-11-29 23:15:19.322531 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 writer)
2018-11-29 23:15:19.322551 I | rafthttp: started streaming with peer b230326f6c733c35 (writer)
2018-11-29 23:15:19.322571 I | rafthttp: peer b230326f6c733c35 became active
2018-11-29 23:15:19.322583 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message writer)
2018-11-29 23:15:19.322607 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 23:15:19.322623 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message writer)
2018-11-29 23:15:19.322647 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message writer)
2018-11-29 23:15:19.322751 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 23:15:19.322779 I | etcdserver/membership: added member 2d508dd0aa9ee691 [http://ec2-107-23-238-236.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 23:15:19.322891 I | etcdserver/membership: added member 3474e3739df12d31 [http://ec2-35-174-16-155.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 23:15:19.323003 I | etcdserver/membership: added member a00c92baa5af8639 [http://ec2-18-212-141-207.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
