2018-11-29 20:53:53 Jepsen starting etcd :--log-output :stderr :--name ec2-18-234-71-213.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-234-71-213.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 20:53:53.457274 I | etcdmain: etcd Version: 3.1.5
2018-11-29 20:53:53.457304 I | etcdmain: Git SHA: 20490ca
2018-11-29 20:53:53.457313 I | etcdmain: Go Version: go1.7.5
2018-11-29 20:53:53.457319 I | etcdmain: Go OS/Arch: linux/amd64
2018-11-29 20:53:53.457324 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2018-11-29 20:53:53.457332 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-234-71-213.compute-1.amazonaws.com.etcd
2018-11-29 20:53:53.457345 W | embed: expected IP in URL for binding (http://ec2-18-234-71-213.compute-1.amazonaws.com:2380)
2018-11-29 20:53:53.457352 W | embed: expected IP in URL for binding (http://ec2-18-234-71-213.compute-1.amazonaws.com:2379)
2018-11-29 20:53:53.459634 I | embed: listening for peers on http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 20:53:53.460103 I | embed: listening for client requests on ec2-18-234-71-213.compute-1.amazonaws.com:2379
2018-11-29 20:53:53.464216 I | pkg/netutil: resolving ec2-18-234-71-213.compute-1.amazonaws.com:2380 to 172.31.20.192:2380
2018-11-29 20:53:53.464644 I | pkg/netutil: resolving ec2-18-234-71-213.compute-1.amazonaws.com:2380 to 172.31.20.192:2380
2018-11-29 20:53:57.465716 I | etcdserver: name = ec2-18-234-71-213.compute-1.amazonaws.com
2018-11-29 20:53:57.465761 I | etcdserver: data dir = ec2-18-234-71-213.compute-1.amazonaws.com.etcd
2018-11-29 20:53:57.465769 I | etcdserver: member dir = ec2-18-234-71-213.compute-1.amazonaws.com.etcd/member
2018-11-29 20:53:57.465776 I | etcdserver: heartbeat = 100ms
2018-11-29 20:53:57.465781 I | etcdserver: election = 1000ms
2018-11-29 20:53:57.465787 I | etcdserver: snapshot count = 10000
2018-11-29 20:53:57.465800 I | etcdserver: advertise client URLs = http://ec2-18-234-71-213.compute-1.amazonaws.com:2379
2018-11-29 20:53:57.465807 I | etcdserver: initial advertise peer URLs = http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 20:53:57.465841 I | etcdserver: initial cluster = ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380,ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380
2018-11-29 20:53:57.472024 I | etcdserver: starting member b230326f6c733c35 in cluster d4e906640f16da25
2018-11-29 20:53:57.472053 I | raft: b230326f6c733c35 became follower at term 0
2018-11-29 20:53:57.472064 I | raft: newRaft b230326f6c733c35 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 20:53:57.472070 I | raft: b230326f6c733c35 became follower at term 1
2018-11-29 20:53:57.487476 I | rafthttp: starting peer 2d508dd0aa9ee691...
2018-11-29 20:53:57.487525 I | rafthttp: started HTTP pipelining with peer 2d508dd0aa9ee691
2018-11-29 20:53:57.490056 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 20:53:57.492232 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (writer)
2018-11-29 20:53:57.492255 I | rafthttp: started peer 2d508dd0aa9ee691
2018-11-29 20:53:57.492278 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 20:53:57.492294 I | rafthttp: started streaming with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 20:53:57.492420 I | rafthttp: added peer 2d508dd0aa9ee691
2018-11-29 20:53:57.492443 I | rafthttp: starting peer 3474e3739df12d31...
2018-11-29 20:53:57.492462 I | rafthttp: started HTTP pipelining with peer 3474e3739df12d31
2018-11-29 20:53:57.493913 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 20:53:57.494998 I | rafthttp: started streaming with peer 3474e3739df12d31 (writer)
2018-11-29 20:53:57.495014 I | rafthttp: started peer 3474e3739df12d31
2018-11-29 20:53:57.495032 I | rafthttp: added peer 3474e3739df12d31
2018-11-29 20:53:57.495044 I | rafthttp: starting peer a00c92baa5af8639...
2018-11-29 20:53:57.495056 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 20:53:57.495074 I | rafthttp: started streaming with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 20:53:57.495194 I | rafthttp: started HTTP pipelining with peer a00c92baa5af8639
2018-11-29 20:53:57.497565 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 20:53:57.497586 I | rafthttp: started streaming with peer a00c92baa5af8639 (writer)
2018-11-29 20:53:57.498373 I | rafthttp: started peer a00c92baa5af8639
2018-11-29 20:53:57.498406 I | rafthttp: added peer a00c92baa5af8639
2018-11-29 20:53:57.498423 I | rafthttp: starting peer cecac79a73f45067...
2018-11-29 20:53:57.498461 I | rafthttp: started HTTP pipelining with peer cecac79a73f45067
2018-11-29 20:53:57.498953 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 20:53:57.499140 I | rafthttp: started streaming with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 20:53:57.499330 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 20:53:57.499348 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 20:53:57.500999 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 20:53:57.502426 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 20:53:57.503865 I | rafthttp: started peer cecac79a73f45067
2018-11-29 20:53:57.503892 I | rafthttp: added peer cecac79a73f45067
2018-11-29 20:53:57.503907 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 20:53:57.504181 I | rafthttp: started streaming with peer cecac79a73f45067 (writer)
2018-11-29 20:53:57.504217 I | rafthttp: started streaming with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 20:53:57.504382 I | rafthttp: started streaming with peer cecac79a73f45067 (stream Message reader)
2018-11-29 20:53:57.505071 I | rafthttp: peer a00c92baa5af8639 became active
2018-11-29 20:53:57.505095 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message writer)
2018-11-29 20:53:57.506671 I | rafthttp: peer cecac79a73f45067 became active
2018-11-29 20:53:57.506704 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 writer)
2018-11-29 20:53:57.506865 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 20:53:57.506997 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 20:53:57.507123 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message writer)
2018-11-29 20:53:57.507333 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 writer)
2018-11-29 20:53:57.507493 I | etcdserver/membership: added member 2d508dd0aa9ee691 [http://ec2-107-23-238-236.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 20:53:57.507646 I | etcdserver/membership: added member 3474e3739df12d31 [http://ec2-35-174-16-155.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 20:53:57.507712 I | rafthttp: peer 3474e3739df12d31 became active
2018-11-29 20:53:57.507732 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 20:53:57.507778 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream Message reader)
2018-11-29 20:53:57.507790 I | etcdserver/membership: added member a00c92baa5af8639 [http://ec2-18-212-141-207.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 20:53:57.507918 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 20:53:57.507952 I | etcdserver/membership: added member b230326f6c733c35 [http://ec2-18-234-71-213.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 20:53:57.508044 I | rafthttp: established a TCP streaming connection with peer a00c92baa5af8639 (stream MsgApp v2 reader)
2018-11-29 20:53:57.508093 I | etcdserver/membership: added member cecac79a73f45067 [http://ec2-18-232-141-137.compute-1.amazonaws.com:2380] to cluster d4e906640f16da25
2018-11-29 20:53:57.508231 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 writer)
2018-11-29 20:53:57.508248 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message writer)
2018-11-29 20:53:57.509232 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 20:53:57.509431 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message reader)
2018-11-29 20:53:57.572430 I | raft: b230326f6c733c35 [term: 1] received a MsgVote message with higher term from 2d508dd0aa9ee691 [term: 2]
2018-11-29 20:53:57.572451 I | raft: b230326f6c733c35 became follower at term 2
2018-11-29 20:53:57.572463 I | raft: b230326f6c733c35 [logterm: 1, index: 5, vote: 0] cast MsgVote for 2d508dd0aa9ee691 [logterm: 1, index: 5] at term 2
2018-11-29 20:53:57.574126 I | raft: raft.node: b230326f6c733c35 elected leader 2d508dd0aa9ee691 at term 2
2018-11-29 20:53:57.579109 I | etcdserver: published {Name:ec2-18-234-71-213.compute-1.amazonaws.com ClientURLs:[http://ec2-18-234-71-213.compute-1.amazonaws.com:2379]} to cluster d4e906640f16da25
