2018-11-29 21:49:07 Jepsen starting etcd :--log-output :stderr :--name ec2-18-212-141-207.compute-1.amazonaws.com :--listen-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-212-141-207.compute-1.amazonaws.com:2380 :--initial-cluster ec2-35-174-16-155.compute-1.amazonaws.com=http://ec2-35-174-16-155.compute-1.amazonaws.com:2380,ec2-18-212-141-207.compute-1.amazonaws.com=http://ec2-18-212-141-207.compute-1.amazonaws.com:2380,ec2-18-232-141-137.compute-1.amazonaws.com=http://ec2-18-232-141-137.compute-1.amazonaws.com:2380,ec2-107-23-238-236.compute-1.amazonaws.com=http://ec2-107-23-238-236.compute-1.amazonaws.com:2380,ec2-18-234-71-213.compute-1.amazonaws.com=http://ec2-18-234-71-213.compute-1.amazonaws.com:2380
2018-11-29 21:49:07.568174 I | etcdmain: etcd Version: 3.1.5
2018-11-29 21:49:28.054277 W | rafthttp: lost the TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 21:49:28.054315 E | rafthttp: failed to read b230326f6c733c35 on stream MsgApp v2 (read tcp 172.31.16.109:61755->172.31.20.192:2380: i/o timeout)
2018-11-29 21:49:28.054322 I | rafthttp: peer b230326f6c733c35 became inactive
2018-11-29 21:49:28.081184 W | rafthttp: lost the TCP streaming connection with peer b230326f6c733c35 (stream Message reader)
2018-11-29 21:49:28.998844 I | rafthttp: peer 2d508dd0aa9ee691 became active
2018-11-29 21:49:28.998873 W | rafthttp: closed an existing TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 21:49:28.998880 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message writer)
2018-11-29 21:49:28.998941 W | rafthttp: closed an existing TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 21:49:28.998958 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 writer)
2018-11-29 21:49:29.002749 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream MsgApp v2 reader)
2018-11-29 21:49:29.003547 I | rafthttp: established a TCP streaming connection with peer 2d508dd0aa9ee691 (stream Message reader)
2018-11-29 21:49:29.006116 I | rafthttp: peer b230326f6c733c35 became active
2018-11-29 21:49:29.006131 W | rafthttp: closed an existing TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 writer)
2018-11-29 21:49:29.006137 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 writer)
2018-11-29 21:49:29.154618 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream MsgApp v2 reader)
2018-11-29 21:49:29.182279 W | rafthttp: closed an existing TCP streaming connection with peer b230326f6c733c35 (stream Message writer)
2018-11-29 21:49:29.182295 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message writer)
2018-11-29 21:49:29.182532 I | rafthttp: established a TCP streaming connection with peer b230326f6c733c35 (stream Message reader)
2018-11-29 21:49:29.981565 I | raft: a00c92baa5af8639 is starting a new election at term 3
2018-11-29 21:49:29.981610 I | raft: a00c92baa5af8639 became candidate at term 4
2018-11-29 21:49:29.981622 I | raft: a00c92baa5af8639 received MsgVoteResp from a00c92baa5af8639 at term 4
2018-11-29 21:49:29.981632 I | raft: a00c92baa5af8639 [logterm: 3, index: 49] sent MsgVote request to cecac79a73f45067 at term 4
2018-11-29 21:49:29.981642 I | raft: a00c92baa5af8639 [logterm: 3, index: 49] sent MsgVote request to 2d508dd0aa9ee691 at term 4
2018-11-29 21:49:29.981652 I | raft: a00c92baa5af8639 [logterm: 3, index: 49] sent MsgVote request to 3474e3739df12d31 at term 4
2018-11-29 21:49:29.981661 I | raft: a00c92baa5af8639 [logterm: 3, index: 49] sent MsgVote request to b230326f6c733c35 at term 4
2018-11-29 21:49:29.981673 I | raft: raft.node: a00c92baa5af8639 lost leader cecac79a73f45067 at term 4
2018-11-29 21:49:29.984026 I | raft: a00c92baa5af8639 received MsgVoteResp from 3474e3739df12d31 at term 4
2018-11-29 21:49:29.984044 I | raft: a00c92baa5af8639 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2018-11-29 21:49:30.385566 I | raft: a00c92baa5af8639 [term: 4] received a MsgVote message with higher term from 2d508dd0aa9ee691 [term: 6]
2018-11-29 21:49:30.385610 I | raft: a00c92baa5af8639 became follower at term 6
2018-11-29 21:49:30.385622 I | raft: a00c92baa5af8639 [logterm: 3, index: 49, vote: 0] rejected MsgVote from 2d508dd0aa9ee691 [logterm: 2, index: 49] at term 6
2018-11-29 21:49:30.498616 E | etcdserver/api/v2http: etcdserver: request timed out, possibly due to previous leader failure
2018-11-29 21:49:31.685526 I | raft: a00c92baa5af8639 [term: 6] received a MsgVote message with higher term from 2d508dd0aa9ee691 [term: 7]
2018-11-29 21:49:31.685585 I | raft: a00c92baa5af8639 became follower at term 7
2018-11-29 21:49:31.685603 I | raft: a00c92baa5af8639 [logterm: 3, index: 49, vote: 0] rejected MsgVote from 2d508dd0aa9ee691 [logterm: 2, index: 49] at term 7
2018-11-29 21:49:32.781970 I | raft: a00c92baa5af8639 [term: 7] received a MsgVote message with higher term from b230326f6c733c35 [term: 8]
2018-11-29 21:49:32.782007 I | raft: a00c92baa5af8639 became follower at term 8
2018-11-29 21:49:32.782019 I | raft: a00c92baa5af8639 [logterm: 3, index: 49, vote: 0] rejected MsgVote from b230326f6c733c35 [logterm: 2, index: 49] at term 8
2018-11-29 21:49:33.885435 I | raft: a00c92baa5af8639 [term: 8] received a MsgVote message with higher term from 2d508dd0aa9ee691 [term: 9]
2018-11-29 21:49:33.885477 I | raft: a00c92baa5af8639 became follower at term 9
2018-11-29 21:49:33.885490 I | raft: a00c92baa5af8639 [logterm: 3, index: 49, vote: 0] rejected MsgVote from 2d508dd0aa9ee691 [logterm: 2, index: 49] at term 9
2018-11-29 21:49:35.085432 I | raft: a00c92baa5af8639 [term: 9] received a MsgVote message with higher term from 2d508dd0aa9ee691 [term: 10]
2018-11-29 21:49:35.085472 I | raft: a00c92baa5af8639 became follower at term 10
2018-11-29 21:49:35.085485 I | raft: a00c92baa5af8639 [logterm: 3, index: 49, vote: 0] rejected MsgVote from 2d508dd0aa9ee691 [logterm: 2, index: 49] at term 10
2018-11-29 21:49:36.181569 I | raft: a00c92baa5af8639 is starting a new election at term 10
2018-11-29 21:49:36.181614 I | raft: a00c92baa5af8639 became candidate at term 11
2018-11-29 21:49:36.181626 I | raft: a00c92baa5af8639 received MsgVoteResp from a00c92baa5af8639 at term 11
2018-11-29 21:49:36.181636 I | raft: a00c92baa5af8639 [logterm: 3, index: 49] sent MsgVote request to 3474e3739df12d31 at term 11
2018-11-29 21:49:36.181652 I | raft: a00c92baa5af8639 [logterm: 3, index: 49] sent MsgVote request to b230326f6c733c35 at term 11
2018-11-29 21:49:36.181661 I | raft: a00c92baa5af8639 [logterm: 3, index: 49] sent MsgVote request to cecac79a73f45067 at term 11
2018-11-29 21:49:36.181669 I | raft: a00c92baa5af8639 [logterm: 3, index: 49] sent MsgVote request to 2d508dd0aa9ee691 at term 11
2018-11-29 21:49:36.183618 I | raft: a00c92baa5af8639 received MsgVoteResp from 2d508dd0aa9ee691 at term 11
2018-11-29 21:49:36.183637 I | raft: a00c92baa5af8639 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2018-11-29 21:49:36.183979 I | raft: a00c92baa5af8639 received MsgVoteResp from b230326f6c733c35 at term 11
2018-11-29 21:49:36.183994 I | raft: a00c92baa5af8639 [quorum:3] has received 3 MsgVoteResp votes and 0 vote rejections
2018-11-29 21:49:36.184008 I | raft: a00c92baa5af8639 became leader at term 11
2018-11-29 21:49:36.184020 I | raft: raft.node: a00c92baa5af8639 elected leader a00c92baa5af8639 at term 11
2018-11-29 21:49:37.389159 W | etcdserver: failed to reach the peerURL(http://ec2-35-174-16-155.compute-1.amazonaws.com:2380) of member 3474e3739df12d31 (Get http://ec2-35-174-16-155.compute-1.amazonaws.com:2380/version: dial tcp 172.31.21.73:2380: i/o timeout)
2018-11-29 21:49:37.389187 W | etcdserver: cannot get the version of member 3474e3739df12d31 (Get http://ec2-35-174-16-155.compute-1.amazonaws.com:2380/version: dial tcp 172.31.21.73:2380: i/o timeout)
2018-11-29 21:49:38.267081 W | rafthttp: lost the TCP streaming connection with peer cecac79a73f45067 (stream Message reader)
2018-11-29 21:49:38.267118 E | rafthttp: failed to read cecac79a73f45067 on stream Message (read tcp 172.31.16.109:35887->172.31.22.103:2380: i/o timeout)
2018-11-29 21:49:38.267131 I | rafthttp: peer cecac79a73f45067 became inactive
2018-11-29 21:49:38.267140 W | rafthttp: lost the TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 21:49:38.270338 W | rafthttp: lost the TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 21:49:38.270361 E | rafthttp: failed to read 3474e3739df12d31 on stream MsgApp v2 (read tcp 172.31.16.109:59417->172.31.21.73:2380: i/o timeout)
2018-11-29 21:49:38.270378 I | rafthttp: peer 3474e3739df12d31 became inactive
2018-11-29 21:49:38.270521 W | rafthttp: lost the TCP streaming connection with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 21:49:38.591188 W | etcdserver: failed to reach the peerURL(http://ec2-18-232-141-137.compute-1.amazonaws.com:2380) of member cecac79a73f45067 (Get http://ec2-18-232-141-137.compute-1.amazonaws.com:2380/version: dial tcp 172.31.22.103:2380: i/o timeout)
2018-11-29 21:49:38.591221 W | etcdserver: cannot get the version of member cecac79a73f45067 (Get http://ec2-18-232-141-137.compute-1.amazonaws.com:2380/version: dial tcp 172.31.22.103:2380: i/o timeout)
2018-11-29 21:49:39.366247 I | rafthttp: peer cecac79a73f45067 became active
2018-11-29 21:49:39.366285 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message reader)
2018-11-29 21:49:39.366302 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 reader)
2018-11-29 21:49:39.371561 I | rafthttp: peer 3474e3739df12d31 became active
2018-11-29 21:49:39.371585 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message reader)
2018-11-29 21:49:39.372866 W | rafthttp: closed an existing TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 writer)
2018-11-29 21:49:39.372880 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 writer)
2018-11-29 21:49:39.375138 W | rafthttp: closed an existing TCP streaming connection with peer 3474e3739df12d31 (stream Message writer)
2018-11-29 21:49:39.375158 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream Message writer)
2018-11-29 21:49:39.375257 I | rafthttp: established a TCP streaming connection with peer 3474e3739df12d31 (stream MsgApp v2 reader)
2018-11-29 21:49:39.378803 W | rafthttp: closed an existing TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 writer)
2018-11-29 21:49:39.378819 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream MsgApp v2 writer)
2018-11-29 21:49:39.378863 W | rafthttp: closed an existing TCP streaming connection with peer cecac79a73f45067 (stream Message writer)
2018-11-29 21:49:39.378878 I | rafthttp: established a TCP streaming connection with peer cecac79a73f45067 (stream Message writer)
2018-11-29 21:49:39.381986 I | raft: a00c92baa5af8639 [term: 11] received a MsgAppResp message with higher term from cecac79a73f45067 [term: 12]
2018-11-29 21:49:39.382008 I | raft: a00c92baa5af8639 became follower at term 12
2018-11-29 21:49:39.382017 I | raft: raft.node: a00c92baa5af8639 changed leader from a00c92baa5af8639 to cecac79a73f45067 at term 12
2018-11-29 21:49:39.382352 I | raft: a00c92baa5af8639 [term: 12] ignored a MsgHeartbeatResp message with lower term from b230326f6c733c35 [term: 11]
2018-11-29 21:49:39.883733 I | raft: a00c92baa5af8639 [logterm: 11, index: 63, vote: 0] ignored MsgVote from 3474e3739df12d31 [logterm: 3, index: 49] at term 12: lease is not expired (remaining ticks: 5)
2018-11-29 21:49:40.685472 I | raft: a00c92baa5af8639 [logterm: 11, index: 63, vote: 0] cast MsgVote for 2d508dd0aa9ee691 [logterm: 11, index: 63] at term 12
2018-11-29 21:49:40.687213 I | raft: raft.node: a00c92baa5af8639 changed leader from cecac79a73f45067 to 2d508dd0aa9ee691 at term 12
2018-11-29 21:49:41.083654 I | raft: a00c92baa5af8639 [logterm: 12, index: 64, vote: 2d508dd0aa9ee691] ignored MsgVote from 3474e3739df12d31 [logterm: 3, index: 49] at term 12: lease is not expired (remaining ticks: 6)
2018-11-29 21:49:41.981892 I | raft: a00c92baa5af8639 [term: 12] received a MsgVote message with higher term from b230326f6c733c35 [term: 13]
2018-11-29 21:49:41.981931 I | raft: a00c92baa5af8639 became follower at term 13
2018-11-29 21:49:41.981943 I | raft: a00c92baa5af8639 [logterm: 12, index: 64, vote: 0] cast MsgVote for b230326f6c733c35 [logterm: 12, index: 64] at term 13
2018-11-29 21:49:41.981962 I | raft: raft.node: a00c92baa5af8639 lost leader 2d508dd0aa9ee691 at term 13
2018-11-29 21:49:41.983658 I | raft: raft.node: a00c92baa5af8639 elected leader b230326f6c733c35 at term 13
2018-11-29 21:49:42.283685 I | raft: a00c92baa5af8639 [logterm: 13, index: 65, vote: b230326f6c733c35] ignored MsgVote from 3474e3739df12d31 [logterm: 3, index: 49] at term 13: lease is not expired (remaining ticks: 7)
2018-11-29 21:49:43.286092 I | raft: a00c92baa5af8639 [term: 13] received a MsgVote message with higher term from 2d508dd0aa9ee691 [term: 14]
2018-11-29 21:49:43.286130 I | raft: a00c92baa5af8639 became follower at term 14
2018-11-29 21:49:43.286143 I | raft: a00c92baa5af8639 [logterm: 13, index: 65, vote: 0] cast MsgVote for 2d508dd0aa9ee691 [logterm: 13, index: 65] at term 14
2018-11-29 21:49:43.286151 I | raft: raft.node: a00c92baa5af8639 lost leader b230326f6c733c35 at term 14
2018-11-29 21:49:43.289127 I | raft: raft.node: a00c92baa5af8639 elected leader 2d508dd0aa9ee691 at term 14
2018-11-29 21:49:43.881807 I | raft: a00c92baa5af8639 [logterm: 14, index: 66, vote: 2d508dd0aa9ee691] ignored MsgVote from cecac79a73f45067 [logterm: 3, index: 49] at term 14: lease is not expired (remaining ticks: 4)
2018-11-29 21:49:44.381557 I | raft: a00c92baa5af8639 is starting a new election at term 14
2018-11-29 21:49:44.381603 I | raft: a00c92baa5af8639 became candidate at term 15
2018-11-29 21:49:44.381614 I | raft: a00c92baa5af8639 received MsgVoteResp from a00c92baa5af8639 at term 15
2018-11-29 21:49:44.381625 I | raft: a00c92baa5af8639 [logterm: 14, index: 66] sent MsgVote request to 2d508dd0aa9ee691 at term 15
2018-11-29 21:49:44.381635 I | raft: a00c92baa5af8639 [logterm: 14, index: 66] sent MsgVote request to 3474e3739df12d31 at term 15
